accession_number,cik,company_name,sector,stratum,form,filing_date,section_type,source_document,verdict,n_toc_entries,n_matching,n_resolvable,shipped_span_is_none,best_source,best_words,best_end_ran_to_eof,rec_words,rec_guarded_words,rec_end_at_eof,end_guard_shortened_span,fb_words,fb_end_at_eof,doc_words,head_char_offset,head_opens_on_item1a,clears_word_floor_15,clears_char_gate_30,guarded_span_still_ends_at_eof,band_p4_0.5-2x_median,band_bimodal_recalibrated,defensible_span,best_head
0001193125-19-212578,886982,GOLDMAN SACHS GROUP INC,financials,core,10-Q,2019-08-05,RISK_FACTORS,d105283d10q.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,,,102057,,False,False,,,,,False,
0001193125-19-280752,886982,GOLDMAN SACHS GROUP INC,financials,core,10-Q,2019-11-01,RISK_FACTORS,d790566d10q.htm,R1_genuinely_absent_from_toc,8,0,0,True,none,,,,,,,,,102957,,False,False,,,,,False,
0001193125-21-148444,886982,GOLDMAN SACHS GROUP INC,financials,core,10-Q,2021-05-04,RISK_FACTORS,d114194d10q.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,,,108062,,False,False,,,,,False,
0001193125-21-235309,886982,GOLDMAN SACHS GROUP INC,financials,core,10-Q,2021-08-04,RISK_FACTORS,d188698d10q.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,,,117526,,False,False,,,,,False,
0001193125-21-313689,886982,GOLDMAN SACHS GROUP INC,financials,core,10-Q,2021-11-01,RISK_FACTORS,d227439d10q.htm,R1_genuinely_absent_from_toc,8,0,0,True,none,,,,,,,,,118842,,False,False,,,,,False,
0001193125-22-134459,886982,GOLDMAN SACHS GROUP INC,financials,core,10-Q,2022-05-02,RISK_FACTORS,d475438d10q.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,,,110322,,False,False,,,,,False,
0001193125-22-211433,886982,GOLDMAN SACHS GROUP INC,financials,core,10-Q,2022-08-04,RISK_FACTORS,d347183d10q.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,,,120081,,False,False,,,,,False,
0000886982-22-000002,886982,GOLDMAN SACHS GROUP INC,financials,core,10-Q,2022-11-03,RISK_FACTORS,gs-20220930.htm,R1_genuinely_absent_from_toc,13,0,0,True,none,,,,,,,,,121865,,False,False,,,,,False,
0000886982-23-000005,886982,GOLDMAN SACHS GROUP INC,financials,core,10-Q,2023-05-04,RISK_FACTORS,gs-20230331.htm,R1_genuinely_absent_from_toc,13,0,0,True,none,,,,,,,,,113218,,False,False,,,,,False,
0000886982-23-000008,886982,GOLDMAN SACHS GROUP INC,financials,core,10-Q,2023-08-03,RISK_FACTORS,gs-20230630.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,123128,,False,False,,,,,False,
0000886982-23-000011,886982,GOLDMAN SACHS GROUP INC,financials,core,10-Q,2023-11-03,RISK_FACTORS,gs-20230930.htm,R1_genuinely_absent_from_toc,16,0,0,True,none,,,,,,,,,124478,,False,False,,,,,False,
0000886982-24-000016,886982,GOLDMAN SACHS GROUP INC,financials,core,10-Q,2024-05-03,RISK_FACTORS,gs-20240331.htm,R1_genuinely_absent_from_toc,15,0,0,True,none,,,,,,,,,113821,,False,False,,,,,False,
0000886982-24-000022,886982,GOLDMAN SACHS GROUP INC,financials,core,10-Q,2024-08-02,RISK_FACTORS,gs-20240630.htm,R1_genuinely_absent_from_toc,15,0,0,True,none,,,,,,,,,124038,,False,False,,,,,False,
0000886982-24-000025,886982,GOLDMAN SACHS GROUP INC,financials,core,10-Q,2024-11-04,RISK_FACTORS,gs-20240930.htm,R1_genuinely_absent_from_toc,15,0,0,True,none,,,,,,,,,126189,,False,False,,,,,False,
0000886982-25-000009,886982,GOLDMAN SACHS GROUP INC,financials,core,10-Q,2025-05-02,RISK_FACTORS,gs-20250331.htm,R1_genuinely_absent_from_toc,15,0,0,True,none,,,,,,,,,113883,,False,False,,,,,False,
0000886982-25-000022,886982,GOLDMAN SACHS GROUP INC,financials,core,10-Q,2025-08-01,RISK_FACTORS,gs-20250630.htm,R1_genuinely_absent_from_toc,15,0,0,True,none,,,,,,,,,122745,,False,False,,,,,False,
0000886982-25-001411,886982,GOLDMAN SACHS GROUP INC,financials,core,10-Q,2025-10-31,RISK_FACTORS,gs-20250930.htm,R1_genuinely_absent_from_toc,15,0,0,True,none,,,,,,,,,123521,,False,False,,,,,False,
0000886982-26-000118,886982,GOLDMAN SACHS GROUP INC,financials,core,10-Q,2026-05-01,RISK_FACTORS,gs-20260331.htm,R1_genuinely_absent_from_toc,16,0,0,True,none,,,,,,,,,110276,,False,False,,,,,False,
0000886982-26-000297,886982,GOLDMAN SACHS GROUP INC,financials,core,10-Q,2026-08-03,RISK_FACTORS,gs-20260630.htm,R1_genuinely_absent_from_toc,16,0,0,True,none,,,,,,,,,119509,,False,False,,,,,False,
0001564590-15-006685,4447,HESS CORP,energy,core,10-Q,2015-08-07,RISK_FACTORS,hes-10q_20150630.htm,R1_genuinely_absent_from_toc,8,0,0,True,none,,,,,,,3170.0,0.0,17045,,False,False,,,,,False,
0001564590-15-009662,4447,HESS CORP,energy,core,10-Q,2015-11-05,RISK_FACTORS,hes-10q_20150930.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,3803.0,1.0,17717,,False,False,,,,,False,
0001564590-16-018033,4447,HESS CORP,energy,core,10-Q,2016-05-05,RISK_FACTORS,hes-10q_20160331.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,810.0,1.0,12904,,False,False,,,,,False,
0001564590-16-023003,4447,HESS CORP,energy,core,10-Q,2016-08-05,RISK_FACTORS,hes-10q_20160630.htm,R1_genuinely_absent_from_toc,6,0,0,True,none,,,,,,,524.0,1.0,14949,,False,False,,,,,False,
0001564590-16-027023,4447,HESS CORP,energy,core,10-Q,2016-11-02,RISK_FACTORS,hes-10q_20160930.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,692.0,1.0,16431,,False,False,,,,,False,
0001564590-17-008749,4447,HESS CORP,energy,core,10-Q,2017-05-04,RISK_FACTORS,hes-10q_20170331.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,685.0,1.0,13616,,False,False,,,,,False,
0001564590-17-015349,4447,HESS CORP,energy,core,10-Q,2017-08-03,RISK_FACTORS,hes-10q_20170630.htm,R1_genuinely_absent_from_toc,6,0,0,True,none,,,,,,,513.0,1.0,15821,,False,False,,,,,False,
0001564590-17-021928,4447,HESS CORP,energy,core,10-Q,2017-11-07,RISK_FACTORS,hes-10q_20170930.htm,R1_genuinely_absent_from_toc,6,0,0,True,none,,,,,,,398.0,1.0,16732,,False,False,,,,,False,
0001564590-18-010026,4447,HESS CORP,energy,core,10-Q,2018-05-01,RISK_FACTORS,hes-10q_20180331.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,665.0,1.0,16376,,False,False,,,,,False,
0001564590-18-018485,4447,HESS CORP,energy,core,10-Q,2018-08-01,RISK_FACTORS,hes-10q_20180630.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,660.0,1.0,18650,,False,False,,,,,False,
0001564590-18-028852,4447,HESS CORP,energy,core,10-Q,2018-11-09,RISK_FACTORS,hes-10q_20180930.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,684.0,1.0,20418,,False,False,,,,,False,
0001564590-19-014806,4447,HESS CORP,energy,core,10-Q,2019-05-01,RISK_FACTORS,hes-10q_20190331.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,743.0,1.0,16422,,False,False,,,,,False,
0001564590-19-029357,4447,HESS CORP,energy,core,10-Q,2019-08-06,RISK_FACTORS,hes-10q_20190630.htm,R1_genuinely_absent_from_toc,6,0,0,True,none,,,,,,,202.0,0.0,18330,,False,False,,,,,False,
0001564590-19-041724,4447,HESS CORP,energy,core,10-Q,2019-11-07,RISK_FACTORS,hes-10q_20190930.htm,R1_genuinely_absent_from_toc,6,0,0,True,none,,,,,,,202.0,0.0,19938,,False,False,,,,,False,
0001628280-21-009296,4447,HESS CORP,energy,core,10-Q,2021-05-06,RISK_FACTORS,hes-20210331.htm,R1_genuinely_absent_from_toc,17,0,0,True,none,,,,,,,317.0,0.0,15984,,False,False,,,,,False,
0001628280-21-015850,4447,HESS CORP,energy,core,10-Q,2021-08-05,RISK_FACTORS,hes-20210630.htm,R1_genuinely_absent_from_toc,17,0,0,True,none,,,,,,,3174.0,0.0,18523,,False,False,,,,,False,
0001628280-21-021768,4447,HESS CORP,energy,core,10-Q,2021-11-04,RISK_FACTORS,hes-20210930.htm,R1_genuinely_absent_from_toc,17,0,0,True,none,,,,,,,3356.0,0.0,19396,,False,False,,,,,False,
0001628280-22-012659,4447,HESS CORP,energy,core,10-Q,2022-05-05,RISK_FACTORS,hes-20220331.htm,R1_genuinely_absent_from_toc,17,0,0,True,none,,,,,,,2838.0,0.0,15112,,False,False,,,,,False,
0001628280-22-021084,4447,HESS CORP,energy,core,10-Q,2022-08-04,RISK_FACTORS,hes-20220630.htm,R1_genuinely_absent_from_toc,19,0,0,True,none,,,,,,,3213.0,0.0,18483,,False,False,,,,,False,
0001628280-22-028196,4447,HESS CORP,energy,core,10-Q,2022-11-03,RISK_FACTORS,hes-20220930.htm,R1_genuinely_absent_from_toc,19,0,0,True,none,,,,,,,3200.0,0.0,19155,,False,False,,,,,False,
0001628280-23-015437,4447,HESS CORP,energy,core,10-Q,2023-05-04,RISK_FACTORS,hes-20230331.htm,R1_genuinely_absent_from_toc,20,0,0,True,none,,,,,,,2931.0,0.0,14228,,False,False,,,,,False,
0001628280-23-027253,4447,HESS CORP,energy,core,10-Q,2023-08-03,RISK_FACTORS,hes-20230630.htm,R1_genuinely_absent_from_toc,24,0,0,True,none,,,,,,,2987.0,0.0,17469,,False,False,,,,,False,
0000930413-15-003083,773840,HONEYWELL INTERNATIONAL INC,industrials,extension,10-Q,2015-07-17,RISK_FACTORS,c81857_10q.htm,R1_genuinely_absent_from_toc,21,0,0,True,none,,,,,,,,,11993,,False,False,,,,,False,
0000930413-15-004011,773840,HONEYWELL INTERNATIONAL INC,industrials,extension,10-Q,2015-10-16,RISK_FACTORS,c82747_10q.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,12631,,False,False,,,,,False,
0000930413-16-006542,773840,HONEYWELL INTERNATIONAL INC,industrials,extension,10-Q,2016-04-22,RISK_FACTORS,c84644_10q.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,11300,,False,False,,,,,False,
0000930413-16-007670,773840,HONEYWELL INTERNATIONAL INC,industrials,extension,10-Q,2016-07-22,RISK_FACTORS,c85530_10q.htm,R1_genuinely_absent_from_toc,16,0,0,True,none,,,,,,,,,14885,,False,False,,,,,False,
0000930413-16-008530,773840,HONEYWELL INTERNATIONAL INC,industrials,extension,10-Q,2016-10-21,RISK_FACTORS,c86383_10q.htm,R1_genuinely_absent_from_toc,16,0,0,True,none,,,,,,,,,15466,,False,False,,,,,False,
0000930413-17-001646,773840,HONEYWELL INTERNATIONAL INC,industrials,extension,10-Q,2017-04-21,RISK_FACTORS,c88130_10q.htm,R1_genuinely_absent_from_toc,32,0,0,True,none,,,,,,,,,11811,,False,False,,,,,False,
0000930413-17-002534,773840,HONEYWELL INTERNATIONAL INC,industrials,extension,10-Q,2017-07-21,RISK_FACTORS,c88930_10q.htm,R1_genuinely_absent_from_toc,16,0,0,True,none,,,,,,,,,13897,,False,False,,,,,False,
0000930413-18-001371,773840,HONEYWELL INTERNATIONAL INC,industrials,extension,10-Q,2018-04-20,RISK_FACTORS,c90468_10q.htm,R1_genuinely_absent_from_toc,16,0,0,True,none,,,,,,,,,15265,,False,False,,,,,False,
0000051143-15-000005,51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,10-Q,2015-07-28,RISK_FACTORS,ibm15q2_10q.htm,R1_genuinely_absent_from_toc,6,0,0,True,none,,,,,,,,,44229,,False,False,,,,,False,
0000051143-15-000009,51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,10-Q,2015-10-27,RISK_FACTORS,ibm15q3_10q.htm,R1_genuinely_absent_from_toc,6,0,0,True,none,,,,,,,,,44735,,False,False,,,,,False,
0000051143-16-000013,51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,10-Q,2016-04-26,RISK_FACTORS,ibm16q1_10q.htm,R1_genuinely_absent_from_toc,6,0,0,True,none,,,,,,,,,36792,,False,False,,,,,False,
0001104659-16-134367,51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,10-Q,2016-07-26,RISK_FACTORS,a16-12780_110q.htm,R1_genuinely_absent_from_toc,6,0,0,True,none,,,,,,,,,45499,,False,False,,,,,False,
0001104659-16-151931,51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,10-Q,2016-10-25,RISK_FACTORS,a16-17246_110q.htm,R1_genuinely_absent_from_toc,6,0,0,True,none,,,,,,,,,45187,,False,False,,,,,False,
0001104659-17-025881,51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,10-Q,2017-04-25,RISK_FACTORS,a17-8917_110q.htm,R1_genuinely_absent_from_toc,6,0,0,True,none,,,,,,,,,35766,,False,False,,,,,False,
0001104659-17-046808,51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,10-Q,2017-07-25,RISK_FACTORS,a17-13367_110q.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,,,42796,,False,False,,,,,False,
0001104659-17-064968,51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,10-Q,2017-10-31,RISK_FACTORS,a17-21131_110q.htm,R1_genuinely_absent_from_toc,6,0,0,True,none,,,,,,,,,43554,,False,False,,,,,False,
0001104659-18-026178,51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,10-Q,2018-04-24,RISK_FACTORS,a18-8695_110q.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,,,39270,,False,False,,,,,False,
0001104659-18-048404,51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,10-Q,2018-07-31,RISK_FACTORS,a18-14112_110q.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,,,47934,,False,False,,,,,False,
0001104659-18-064673,51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,10-Q,2018-10-30,RISK_FACTORS,a18-19046_110q.htm,R1_genuinely_absent_from_toc,6,0,0,True,none,,,,,,,,,48326,,False,False,,,,,False,
0001104659-19-025328,51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,10-Q,2019-04-30,RISK_FACTORS,a19-6867_110q.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,,,37653,,False,False,,,,,False,
0001558370-19-006560,51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,10-Q,2019-07-30,RISK_FACTORS,ibm-20190630x10q.htm,R1_genuinely_absent_from_toc,6,0,0,True,none,,,,,,,,,47815,,False,False,,,,,False,
0001558370-19-009324,51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,10-Q,2019-10-29,RISK_FACTORS,ibm-20190930x10q.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,,,49809,,False,False,,,,,False,
0001558370-20-004491,51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,10-Q,2020-04-28,RISK_FACTORS,ibm-20200331x10q.htm,R1_genuinely_absent_from_toc,6,0,0,True,none,,,,,,,,,35096,,False,False,,,,,False,
0001558370-20-008516,51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,10-Q,2020-07-28,RISK_FACTORS,ibm-20200630x10q.htm,R1_genuinely_absent_from_toc,6,0,0,True,none,,,,,,,,,43633,,False,False,,,,,False,
0001558370-20-011799,51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,10-Q,2020-10-27,RISK_FACTORS,ibm-20200930x10q.htm,R1_genuinely_absent_from_toc,6,0,0,True,none,,,,,,,,,44655,,False,False,,,,,False,
0001558370-21-004922,51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,10-Q,2021-04-27,RISK_FACTORS,ibm-20210331x10q.htm,R1_genuinely_absent_from_toc,6,0,0,True,none,,,,,,,,,32979,,False,False,,,,,False,
0001558370-21-009351,51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,10-Q,2021-07-27,RISK_FACTORS,ibm-20210630x10q.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,,,41927,,False,False,,,,,False,
0001558370-21-014734,51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,10-Q,2021-11-05,RISK_FACTORS,ibm-20210930x10q.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,,,43213,,False,False,,,,,False,
0001558370-22-005983,51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,10-Q,2022-04-26,RISK_FACTORS,ibm-20220331x10q.htm,R1_genuinely_absent_from_toc,7,0,0,True,none,,,,,,,,,33915,,False,False,,,,,False,
0001558370-22-010985,51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,10-Q,2022-07-25,RISK_FACTORS,ibm-20220630x10q.htm,R1_genuinely_absent_from_toc,6,0,0,True,none,,,,,,,,,42213,,False,False,,,,,False,
0001558370-22-015322,51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,10-Q,2022-10-25,RISK_FACTORS,ibm-20220930x10q.htm,R1_genuinely_absent_from_toc,6,0,0,True,none,,,,,,,,,46086,,False,False,,,,,False,
0001558370-23-006656,51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,10-Q,2023-04-25,RISK_FACTORS,ibm-20230331x10q.htm,R1_genuinely_absent_from_toc,6,0,0,True,none,,,,,,,,,30669,,False,False,,,,,False,
0000051143-23-000021,51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,10-Q,2023-07-25,RISK_FACTORS,ibm-20230630.htm,R1_genuinely_absent_from_toc,12,0,0,True,none,,,,,,,,,38458,,False,False,,,,,False,
0000051143-23-000032,51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,10-Q,2023-10-31,RISK_FACTORS,ibm-20230930.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,40473,,False,False,,,,,False,
0000051143-24-000025,51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,10-Q,2024-04-30,RISK_FACTORS,ibm-20240331.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,31041,,False,False,,,,,False,
0000051143-24-000039,51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,10-Q,2024-07-30,RISK_FACTORS,ibm-20240630.htm,R1_genuinely_absent_from_toc,12,0,0,True,none,,,,,,,,,38803,,False,False,,,,,False,
0000051143-24-000049,51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,10-Q,2024-10-30,RISK_FACTORS,ibm-20240930.htm,R1_genuinely_absent_from_toc,12,0,0,True,none,,,,,,,,,41951,,False,False,,,,,False,
0000051143-25-000032,51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,10-Q,2025-04-24,RISK_FACTORS,ibm-20250331.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,29425,,False,False,,,,,False,
0000051143-25-000052,51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,10-Q,2025-07-24,RISK_FACTORS,ibm-20250630.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,36513,,False,False,,,,,False,
0000051143-25-000064,51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,10-Q,2025-10-23,RISK_FACTORS,ibm-20250930.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,37825,,False,False,,,,,False,
0000051143-26-000038,51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,10-Q,2026-04-23,RISK_FACTORS,ibm-20260331.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,26114,,False,False,,,,,False,
0000051143-26-000078,51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,10-Q,2026-07-23,RISK_FACTORS,ibm-20260630.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,32962,,False,False,,,,,False,
0000200406-15-000044,200406,JOHNSON & JOHNSON,healthcare,core,10-Q,2015-07-31,RISK_FACTORS,a2q10q6-28x15.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,24699,,False,False,,,,,False,
0000200406-15-000060,200406,JOHNSON & JOHNSON,healthcare,core,10-Q,2015-10-30,RISK_FACTORS,a3q10q9-27x15.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,26471,,False,False,,,,,False,
0000200406-16-000084,200406,JOHNSON & JOHNSON,healthcare,core,10-Q,2016-05-10,RISK_FACTORS,a1q10q4-03x16.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,23228,,False,False,,,,,False,
0000200406-16-000105,200406,JOHNSON & JOHNSON,healthcare,core,10-Q,2016-08-04,RISK_FACTORS,a2q10q7-03x16.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,27617,,False,False,,,,,False,
0000200406-16-000112,200406,JOHNSON & JOHNSON,healthcare,core,10-Q,2016-11-04,RISK_FACTORS,a3q10q10-02x16.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,28039,,False,False,,,,,False,
0000200406-17-000024,200406,JOHNSON & JOHNSON,healthcare,core,10-Q,2017-05-08,RISK_FACTORS,a1q10q04-02x17.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,24060,,False,False,,,,,False,
0000200406-17-000042,200406,JOHNSON & JOHNSON,healthcare,core,10-Q,2017-08-03,RISK_FACTORS,a2q10q07-02x17.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,28674,,False,False,,,,,False,
0000200406-17-000052,200406,JOHNSON & JOHNSON,healthcare,core,10-Q,2017-11-02,RISK_FACTORS,a3q10q10-01x17.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,29351,,False,False,,,,,False,
0000200406-18-000019,200406,JOHNSON & JOHNSON,healthcare,core,10-Q,2018-05-01,RISK_FACTORS,a1q10q04-01x18.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,28454,,False,False,,,,,False,
0000200406-18-000041,200406,JOHNSON & JOHNSON,healthcare,core,10-Q,2018-08-02,RISK_FACTORS,a2q10q07-01x18.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,33587,,False,False,,,,,False,
0000200406-18-000055,200406,JOHNSON & JOHNSON,healthcare,core,10-Q,2018-10-31,RISK_FACTORS,a3q10q09-30x18.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,35362,,False,False,,,,,False,
0000200406-19-000033,200406,JOHNSON & JOHNSON,healthcare,core,10-Q,2019-05-01,RISK_FACTORS,a1q10q03-31x19.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,29187,,False,False,,,,,False,
0000200406-19-000053,200406,JOHNSON & JOHNSON,healthcare,core,10-Q,2019-07-29,RISK_FACTORS,a2q10q06-30x19.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,35498,,False,False,,,,,False,
0000200406-19-000066,200406,JOHNSON & JOHNSON,healthcare,core,10-Q,2019-10-28,RISK_FACTORS,a3q10q09-29x19.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,37462,,False,False,,,,,False,
0000200406-21-000036,200406,JOHNSON & JOHNSON,healthcare,core,10-Q,2021-04-30,RISK_FACTORS,jnj-20210404.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,30451,,False,False,,,,,False,
0000200406-21-000057,200406,JOHNSON & JOHNSON,healthcare,core,10-Q,2021-07-29,RISK_FACTORS,jnj-20210704.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,35628,,False,False,,,,,False,
0000200406-21-000070,200406,JOHNSON & JOHNSON,healthcare,core,10-Q,2021-10-29,RISK_FACTORS,jnj-20211003.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,36774,,False,False,,,,,False,
0000200406-22-000048,200406,JOHNSON & JOHNSON,healthcare,core,10-Q,2022-04-29,RISK_FACTORS,jnj-20220403.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,31520,,False,False,,,,,False,
0000200406-22-000071,200406,JOHNSON & JOHNSON,healthcare,core,10-Q,2022-07-29,RISK_FACTORS,jnj-20220703.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,37314,,False,False,,,,,False,
0000200406-22-000086,200406,JOHNSON & JOHNSON,healthcare,core,10-Q,2022-10-27,RISK_FACTORS,jnj-20221002.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,38366,,False,False,,,,,False,
0000200406-23-000056,200406,JOHNSON & JOHNSON,healthcare,core,10-Q,2023-04-28,RISK_FACTORS,jnj-20230402.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,29410,,False,False,,,,,False,
0000200406-23-000082,200406,JOHNSON & JOHNSON,healthcare,core,10-Q,2023-07-31,RISK_FACTORS,jnj-20230702.htm,R1_genuinely_absent_from_toc,14,0,0,True,none,,,,,,,,,34075,,False,False,,,,,False,
0000200406-23-000102,200406,JOHNSON & JOHNSON,healthcare,core,10-Q,2023-10-27,RISK_FACTORS,jnj-20231001.htm,R1_genuinely_absent_from_toc,16,0,0,True,none,,,,,,,,,32544,,False,False,,,,,False,
0000200406-24-000049,200406,JOHNSON & JOHNSON,healthcare,core,10-Q,2024-05-01,RISK_FACTORS,jnj-20240331.htm,R1_genuinely_absent_from_toc,29,0,0,True,none,,,,,,,,,26185,,False,False,,,,,False,
0000200406-24-000075,200406,JOHNSON & JOHNSON,healthcare,core,10-Q,2024-07-25,RISK_FACTORS,jnj-20240630.htm,R1_genuinely_absent_from_toc,32,0,0,True,none,,,,,,,,,31020,,False,False,,,,,False,
0000200406-24-000096,200406,JOHNSON & JOHNSON,healthcare,core,10-Q,2024-10-23,RISK_FACTORS,jnj-20240929.htm,R1_genuinely_absent_from_toc,32,0,0,True,none,,,,,,,,,32046,,False,False,,,,,False,
0000200406-25-000119,200406,JOHNSON & JOHNSON,healthcare,core,10-Q,2025-04-23,RISK_FACTORS,jnj-20250330.htm,R1_genuinely_absent_from_toc,37,0,0,True,none,,,,,,,,,26046,,False,False,,,,,False,
0000200406-25-000178,200406,JOHNSON & JOHNSON,healthcare,core,10-Q,2025-07-24,RISK_FACTORS,jnj-20250629.htm,R1_genuinely_absent_from_toc,28,0,0,True,none,,,,,,,,,29813,,False,False,,,,,False,
