ticker,acc,form,section,e1_method,f3_method,f3_reason,f3_status,same,e1_words,f3_words
V,0001403161-26-000077,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,4578,4578
V,0001403161-26-000079,10-Q,MDA,anchor,anchor,ok,OK,True,5626,5626
V,0001403161-26-000079,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,35,35
V,0001403161-26-000103,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,4534,4534
V,0001403161-26-000104,10-Q,MDA,anchor,anchor,ok,OK,True,5984,5984
V,0001403161-26-000104,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,35,35
WMT,0000104169-23-000088,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,6316,6316
WMT,0000104169-23-000097,10-Q,MDA,anchor,anchor,ok,OK,True,7972,7972
WMT,0000104169-23-000097,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,142,142
WMT,0000104169-23-000124,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,6524,6524
WMT,0000104169-23-000132,10-Q,MDA,anchor,anchor,ok,OK,True,7825,7825
WMT,0000104169-23-000132,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,142,142
WMT,0000104169-24-000019,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,earnings_supplemental_diluted,FLAGGED,True,6926,6926
WMT,0000104169-24-000056,10-K,MDA,anchor,anchor,ok,OK,True,9478,9478
WMT,0000104169-24-000056,10-K,RISK_FACTORS,anchor,anchor,ok,OK,True,13052,13052
WMT,0000104169-24-000088,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,5950,5950
WMT,0000104169-24-000105,10-Q,MDA,anchor,anchor,ok,OK,True,7128,7128
WMT,0000104169-24-000105,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,142,142
WMT,0000104169-24-000131,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,6334,6334
WMT,0000104169-24-000141,10-Q,MDA,anchor,anchor,ok,OK,True,7633,7633
WMT,0000104169-24-000141,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,139,139
WMT,0000104169-24-000170,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,6184,6184
WMT,0000104169-24-000178,10-Q,MDA,anchor,anchor,ok,OK,True,7682,7682
WMT,0000104169-24-000178,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,140,140
WMT,0000104169-25-000010,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,7264,7264
WMT,0000104169-25-000021,10-K,MDA,anchor,anchor,ok,OK,True,9156,9156
WMT,0000104169-25-000021,10-K,RISK_FACTORS,anchor,anchor,ok,OK,True,14285,14285
WMT,0000104169-25-000069,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,6269,6269
WMT,0000104169-25-000090,10-Q,MDA,anchor,anchor,ok,OK,True,6324,6324
WMT,0000104169-25-000090,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,139,139
WMT,0000104169-25-000120,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,7247,7247
WMT,0000104169-25-000137,10-Q,MDA,anchor,anchor,ok,OK,True,7074,7074
WMT,0000104169-25-000137,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,143,143
WMT,0000104169-25-000177,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,earnings_supplemental_diluted,FLAGGED,True,7461,7461
WMT,0000104169-25-000191,10-Q,MDA,anchor,anchor,ok,OK,True,7169,7169
WMT,0000104169-25-000191,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,140,140
WMT,0000104169-26-000032,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,earnings_supplemental_diluted,FLAGGED,True,7576,7576
WMT,0000104169-26-000055,10-K,MDA,anchor,anchor,ok,OK,True,9017,9017
WMT,0000104169-26-000055,10-K,RISK_FACTORS,anchor,anchor,ok,OK,True,13566,13566
WMT,0000104169-26-000095,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,6329,6329
WMT,0000104169-26-000102,10-Q,MDA,anchor,anchor,ok,OK,True,6501,6501
WMT,0000104169-26-000102,10-Q,RISK_FACTORS,anchor,anchor,ok,OK,True,143,143
XOM,0000034088-23-000054,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,7723,7723
XOM,0000034088-23-000056,10-Q,MDA,anchor,anchor,ok,OK,True,6347,6347
XOM,0000034088-24-000007,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,8715,8715
XOM,0000034088-24-000018,10-K,MDA,incorporated_by_reference_resolved,incorporated_by_reference_resolved,mda_stub_resolved,OK,True,17676,17676
XOM,0000034088-24-000018,10-K,RISK_FACTORS,anchor,anchor,ok,OK,True,4277,4277
XOM,0000034088-24-000025,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,6494,6494
XOM,0000034088-24-000029,10-Q,MDA,anchor,anchor,ok,OK,True,5098,5098
XOM,0000034088-24-000048,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,7884,7884
XOM,0000034088-24-000050,10-Q,MDA,anchor,anchor,ok,OK,True,6274,6274
XOM,0000034088-24-000066,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,7967,7967
XOM,0000034088-24-000068,10-Q,MDA,anchor,anchor,ok,OK,True,6380,6380
XOM,0000034088-25-000006,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,7766,7766
XOM,0000034088-25-000010,10-K,MDA,incorporated_by_reference_resolved,incorporated_by_reference_resolved,mda_stub_resolved,OK,True,18165,18165
XOM,0000034088-25-000010,10-K,RISK_FACTORS,anchor,anchor,ok,OK,True,4644,4644
XOM,0000034088-25-000022,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,6551,6551
XOM,0000034088-25-000024,10-Q,MDA,anchor,anchor,ok,OK,True,5209,5209
XOM,0000034088-25-000040,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,6992,6992
XOM,0000034088-25-000042,10-Q,MDA,anchor,anchor,ok,OK,True,6162,6162
XOM,0000034088-25-000059,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,7069,7069
XOM,0000034088-25-000061,10-Q,MDA,anchor,anchor,ok,OK,True,6246,6246
XOM,0000034088-26-000033,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,8052,8052
XOM,0000034088-26-000045,10-K,MDA,incorporated_by_reference_resolved,incorporated_by_reference_resolved,mda_stub_resolved,OK,True,17716,17716
XOM,0000034088-26-000045,10-K,RISK_FACTORS,anchor,anchor,ok,OK,True,5140,5140
XOM,0000034088-26-000065,8-K,EX99_PRESS_RELEASE,whole_document,whole_document,ok,OK,True,7392,7392
XOM,0000034088-26-000067,10-Q,MDA,anchor,anchor,ok,OK,True,4812,4812
XOM,0000034088-26-000093,10-Q,MDA,anchor,anchor,ok,OK,True,5812,5812
