recon_date,cik,name,sector,stratum,float_usd,float_instant,float_accn,shares_outstanding,shares_source,implied_price_usd,zero_float_instant,zero_float_filed,flags,float_to_assets,scale_verdict
2019-07-01,773840,HONEYWELL INTERNATIONAL INC,industrials,extension,107600000000.0,2018-06-30,0000930413-19-000366,729085890.0,same_accn@2019-01-25,147.58206334235874,,,,,
2019-07-01,773910,ANADARKO PETROLEUM CORP,energy,core,37200000000.0,2018-06-30,0000773910-19-000009,499575992.0,same_accn@2019-02-01,74.46314593916675,,,,,
2019-07-01,788784,PUBLIC SERVICE ENTERPRISE GROUP INC,utilities,extension,27172268280.0,2018-06-30,0000788784-19-000005,504999536.0,same_accn@2019-02-15,53.80652127965519,,,,,
2019-07-01,789019,MICROSOFT CORP,tech,core,650100000000.0,2017-12-31,0001564590-18-019062,7668217316.0,same_accn@2018-07-31,84.77850499144617,,,,,
2019-07-01,797468,OCCIDENTAL PETROLEUM CORP /DE/,energy,core,64000000000.0,2018-06-30,0000797468-19-000004,749546443.0,same_accn@2019-01-31,85.38496926734132,,,,,
2019-07-01,804328,QUALCOMM INC/DE,tech,core,79468272443.0,2018-03-25,0001728949-18-000095,1212162586.0,same_accn@2018-11-05,65.55908700765657,,,,,
2019-07-01,816284,CELGENE CORP /DE/,healthcare,core,55804979945.0,2018-06-30,0000816284-19-000014,702164345.0,same_accn@2019-02-21,79.47566740233727,,,,,
2019-07-01,821189,EOG RESOURCES INC,energy,core,71861000000.0,2018-06-30,0000821189-19-000009,580053225.0,same_accn@2019-02-15,123.88690710236116,,,,,
2019-07-01,823768,WASTE MANAGEMENT INC,utilities,extension,34800000000.0,2018-06-30,0001558370-19-000662,423779540.0,same_accn@2019-02-08,82.11816927263642,,,,,
2019-07-01,829224,STARBUCKS CORP,consumer,core,78000000000.0,2018-04-01,0000829224-18-000052,1240600000.0,same_accn@2018-11-09,62.872803482186036,,,,,
2019-07-01,831001,CITIGROUP INC,financials,core,168100000000.0,2018-06-30,0000831001-19-000027,2351523709.0,same_accn@2019-01-31,71.48556459653369,,,,,
2019-07-01,858877,"CISCO SYSTEMS, INC.",tech,core,207120318133.0,2018-01-26,0000858877-18-000011,4571334136.0,same_accn@2018-08-31,45.30850556337455,,,,,
2019-07-01,875045,BIOGEN INC.,healthcare,core,58267511287.0,2018-06-30,0000875045-19-000006,,no_concept,,,,,,
2019-07-01,882095,"GILEAD SCIENCES, INC.",healthcare,core,79506595778.0,2018-06-29,0000882095-19-000006,1275510558.0,same_accn@2019-02-15,62.33315379424715,,,,,
2019-07-01,885725,BOSTON SCIENTIFIC CORP,healthcare,core,45000000000.0,2018-06-29,0000885725-19-000011,1385961926.0,same_accn@2019-01-31,32.4684243887375,,,,,
2019-07-01,886982,GOLDMAN SACHS GROUP INC,financials,core,82200000000.0,2018-06-30,0001193125-19-050198,368272261.0,same_accn@2019-02-08,223.2044297248877,,,,,
2019-07-01,895421,MORGAN STANLEY,financials,core,79320949858.0,2018-06-30,0001193125-19-051943,1708787567.0,same_accn@2019-01-31,46.41943293001499,,,,,
2019-07-01,896159,Chubb Ltd,financials,core,59000000000.0,2018-06-29,0000896159-19-000005,,no_concept,,,,,,
2019-07-01,896878,INTUIT INC.,tech,core,41000000000.0,2018-01-31,0000896878-18-000171,258671620.0,same_accn@2018-08-24,158.50211940529076,,,,,
2019-07-01,915912,AVALONBAY COMMUNITIES INC,materials_realestate,extension,23656288475.0,2018-06-30,0000915912-19-000004,138508567.0,same_accn@2019-01-31,170.79296239488204,,,,,
2019-07-01,927628,CAPITAL ONE FINANCIAL CORP,financials,core,43100000000.0,2018-06-30,0000927628-19-000093,,no_concept,,,,,,
2019-07-01,936468,LOCKHEED MARTIN CORP,industrials,extension,84700000000.0,2018-06-22,0000936468-19-000009,282562534.0,same_accn@2019-01-25,299.7566549286396,,,,,
2019-07-01,1018724,AMAZON COM INC,consumer,core,693894417636.0,2018-06-30,0001018724-19-000004,491202890.0,same_accn@2019-01-23,1412.6431903444216,,,implied_price_out_of_band,4.266233938542128,corroborated by balance sheet
2019-07-01,1032208,SEMPRA,utilities,extension,31500000000.0,2018-06-30,0000086521-19-000014,274039296.0,same_accn@2019-02-21,114.94701840133176,,,,,
2019-07-01,1035002,VALERO ENERGY CORP/TX,energy,core,47500000000.0,2018-06-29,0001035002-19-000008,417614487.0,same_accn@2019-01-31,113.74126491928907,,,,,
2019-07-01,1035267,INTUITIVE SURGICAL INC,healthcare,core,53900000000.0,2018-06-30,0001035267-19-000012,114488602.0,same_accn@2019-01-18,470.7892231927157,,,,,
2019-07-01,1038357,PIONEER NATURAL RESOURCES CO,energy,core,32009028564.0,2018-06-30,0001038357-19-000010,168369523.0,same_accn@2019-02-18,190.11177316217734,,,,,
2019-07-01,1039684,ONEOK INC /NEW/,energy,core,28300000000.0,2018-06-30,0001039684-19-000016,411611382.0,same_accn@2019-02-19,68.75417259477047,,,,,
2019-07-01,1045609,"Prologis, Inc.",materials_realestate,extension,34758146078.0,2018-06-30,0001564590-19-002872,630350000.0,same_accn@2019-02-11,55.14102653763782,,,,,
2019-07-01,1045810,NVIDIA CORP,tech,core,146660000000.0,2018-07-27,0001045810-19-000023,606000000.0,same_accn@2019-02-15,242.01320132013203,,,,,
2019-07-01,1047122,RAYTHEON CO/,industrials,extension,55000000000.0,2018-06-29,0001047122-19-000007,282239000.0,same_accn@2019-02-11,194.87030495431176,,,,,
2019-07-01,1047862,CONSOLIDATED EDISON INC,utilities,extension,24300000000.0,2018-06-30,0001047862-19-000035,321077152.0,same_accn@2019-01-31,75.68274431436342,,,,,
2019-07-01,1051470,CROWN CASTLE INC.,materials_realestate,extension,44600000000.0,2018-06-30,0001051470-19-000046,415568382.0,same_accn@2019-02-22,107.32289060431937,,,,,
2019-07-01,1053507,AMERICAN TOWER CORP /MA/,materials_realestate,extension,63100000000.0,2018-06-30,0001053507-19-000012,,no_concept,,,,,,
2019-07-01,1058290,COGNIZANT TECHNOLOGY SOLUTIONS CORP,tech,core,45700000000.0,2018-06-30,0001058290-19-000009,,no_concept,,,,,,
2019-07-01,1061219,ENTERPRISE PRODUCTS PARTNERS L.P.,energy,core,41020000000.0,2018-06-29,0001061219-19-000007,2184873868.0,same_accn@2019-01-31,18.77453916255087,,,,,
2019-07-01,1063761,SIMON PROPERTY GROUP INC.,materials_realestate,extension,52260000000.0,2018-06-30,0001558370-19-000875,,no_fact_within_400d,,,,,,
2019-07-01,1065280,NETFLIX INC,consumer,core,148681810838.0,2018-06-30,0001065280-19-000043,436598597.0,same_accn@2018-12-31,340.5457824638864,,,,,
2019-07-01,1067983,BERKSHIRE HATHAWAY INC,financials,core,367009000000.0,2018-06-30,0001193125-19-048926,,no_fact_within_400d,,,,,,
2019-07-01,1075531,Booking Holdings Inc.,industrials,extension,96600000000.0,2018-06-30,0001075531-19-000009,45012725.0,same_accn@2019-02-20,2146.0598086430005,,,implied_price_out_of_band,4.25794507867942,corroborated by balance sheet
2019-07-01,1090012,DEVON ENERGY CORP/DE,energy,core,22500000000.0,2018-06-29,0001564590-19-003382,438300000.0,same_accn@2019-02-06,51.3347022587269,,,,,
2019-07-01,1090727,UNITED PARCEL SERVICE INC,industrials,extension,73643493685.0,2018-06-30,0001090727-19-000006,,no_fact_within_400d,,,,,,
2019-07-01,1091667,"CHARTER COMMUNICATIONS, INC. /MO/",consumer,core,51500000000.0,2018-06-30,0001091667-19-000029,,no_fact_within_400d,,,,,,
2019-07-01,1099219,METLIFE INC,financials,core,43600000000.0,2018-06-30,0001099219-19-000028,950369346.0,same_accn@2019-04-30,45.8769005792407,,,,,
2019-07-01,1101239,EQUINIX INC,materials_realestate,extension,34200000000.0,2018-06-30,0001628280-19-001771,80865431.0,same_accn@2019-02-21,422.92484658864925,,,,,
2019-07-01,1103982,"Mondelez International, Inc.",consumer,core,59000000000.0,2018-06-30,0001103982-19-000005,,no_concept,,,,,,
2019-07-01,1108524,"Salesforce, Inc.",tech,core,80000000000.0,2018-07-31,0001108524-19-000009,771000000.0,same_accn@2019-02-28,103.76134889753567,,,,,
2019-07-01,1109357,EXELON CORP,utilities,extension,41118095431.0,2018-06-30,0001628280-19-001107,969745933.0,same_accn@2019-01-31,42.4008949476048,,,,,
2019-07-01,1133421,NORTHROP GRUMMAN CORP /DE/,industrials,extension,53400000000.0,2018-06-30,0001133421-19-000007,169737507.0,same_accn@2019-01-28,314.60341879535207,,,,,
2019-07-01,1141391,Mastercard Inc,financials,core,179500000000.0,2018-06-29,0001141391-19-000013,,no_fact_within_400d,,,,,,
2019-07-01,1156039,"Elevance Health, Inc.",healthcare,core,61871738688.0,2018-06-29,0001156039-19-000004,257011928.0,same_accn@2019-02-07,240.73489183739363,,,,,
2019-07-01,1156375,CME GROUP INC.,financials,core,55400000000.0,2018-06-30,0001156375-19-000010,,no_fact_within_400d,,,,,,
2019-07-01,1161154,"Energy Transfer Operating, L.P.",energy,core,21630000000.0,2018-06-30,0001161154-19-000013,,same_accn_value_is_zero,,,,,0.24456706089866806,corroborated by balance sheet
2019-07-01,1163165,CONOCOPHILLIPS,energy,core,80900000000.0,2018-12-31,0001193125-19-043841,1134404094.0,same_accn@2019-01-31,71.31497534951598,,,,,
2019-07-01,1166691,COMCAST CORP,consumer,core,149068000000.0,2018-06-30,0001166691-19-000005,,no_fact_within_400d,,,,,,
2019-07-01,1318605,"Tesla, Inc.",consumer,core,46570000000.0,2018-06-30,0001564590-19-003165,172721487.0,same_accn@2019-02-12,269.62482091183017,,,,,
2019-07-01,1326801,"Meta Platforms, Inc.",tech,core,486000000000.0,2018-06-29,0001326801-19-000009,,no_concept,,,,,,
2019-07-01,1341439,ORACLE CORP,tech,core,107968269000.0,2018-11-30,0001564590-19-023119,3335819000.0,same_accn@2019-06-17,32.36634511644667,,,,,
2019-07-01,1358071,CONCHO RESOURCES INC,energy,core,20433760692.0,2018-06-30,0001358071-19-000003,200594232.0,same_accn@2019-02-15,101.8661428510068,,,,,
2019-07-01,1364742,"BlackRock Finance, Inc.",financials,core,79100000000.0,2018-06-30,0001564590-19-005479,158031934.0,same_accn@2019-01-31,500.5317469569157,,,,,
2019-07-01,1390777,Bank of New York Mellon Corp,financials,core,53885206227.0,2018-06-30,0001390777-19-000050,954548741.0,same_accn@2019-01-31,56.450974070270135,,,,,
2019-07-01,1403161,VISA INC.,financials,core,214100000000.0,2018-03-29,0001403161-18-000055,,no_fact_within_400d,,,,,,
2019-07-01,1413329,Philip Morris International Inc.,consumer,core,126000000000.0,2018-06-30,0001413329-19-000007,1554584344.0,same_accn@2019-01-31,81.05060396774458,,,,,
2019-07-01,1418091,"TWITTER, INC.",tech,core,31200000000.0,2018-06-30,0001564590-19-003523,766824550.0,same_accn@2019-02-07,40.68727324914154,,,,,
2019-07-01,1467858,General Motors Co,consumer,core,55500000000.0,2018-06-30,0001467858-19-000033,1409478926.0,same_accn@2019-01-25,39.37625385964799,,,,,
2019-07-01,1489393,LyondellBasell Industries N.V.,materials_realestate,extension,35000000000.0,2018-06-30,0001489393-19-000011,371156998.0,same_accn@2019-02-19,94.29971733956098,,,,,
2019-07-01,1506307,"KINDER MORGAN, INC.",energy,core,33499494320.0,2018-06-29,0001506307-19-000033,2263656419.0,same_accn@2019-02-07,14.798842279606568,,,,,
2019-07-01,1510295,Marathon Petroleum Corp,energy,core,31900000000.0,2018-06-30,0001510295-19-000014,673619190.0,same_accn@2019-02-15,47.35613306978384,,,,,
2019-07-01,1534701,Phillips 66,energy,core,52100000000.0,2018-06-29,0001534701-19-000063,454913087.0,same_accn@2019-01-31,114.52737124707076,,,,,
2019-07-01,1551152,AbbVie Inc.,healthcare,core,138865437576.0,2018-06-30,0001551152-19-000008,1475083514.0,same_accn@2019-02-08,94.14072915738655,,,,,
2019-07-01,1578845,Allergan plc,healthcare,core,56500000000.0,2018-06-30,0001564590-19-003111,332614474.0,same_accn@2019-02-08,169.8663299901976,,,,,
2019-07-01,1613103,Medtronic plc,healthcare,core,120800000000.0,2018-10-26,0001613103-19-000028,1341156703.0,same_accn@2019-06-18,90.07150300168914,,,,,
2019-07-01,1616314,"MedEquities Realty Trust, Inc.",materials_realestate,extension,316714569000.0,2018-06-30,0001564590-19-004100,31840651.0,same_accn@2019-02-19,9946.862235951143,,,implied_price_out_of_band,500.5058068329254,SCALE ERROR (float is a several-hundred-fold multiple of total assets)
2019-07-01,1633917,"PayPal Holdings, Inc.",financials,core,98500000000.0,2018-06-30,0001633917-19-000043,,no_concept,,,,,,
2019-07-01,1652044,Alphabet Inc.,tech,core,680000000000.0,2018-06-29,0001652044-19-000004,,no_concept,,,,,,
2019-07-01,1690881,"ASV HOLDINGS, INC.",industrials,extension,57069720000.0,2018-06-30,0001564590-19-021226,9896878000.0,same_accn@2019-03-26,5.7664366480015214,,,shares_scale_error_on_same_cover,651.2503566089625,SCALE ERROR (float is a several-hundred-fold multiple of total assets)
2020-07-01,1800,ABBOTT LABORATORIES,healthcare,core,144956566468.0,2019-06-28,0001104659-20-023904,,no_concept,,,,,,
2020-07-01,2969,"Air Products & Chemicals, Inc.",materials_realestate,extension,42000000000.0,2019-03-29,0000002969-19-000051,220433925.0,same_accn@2019-10-31,190.53328565464685,,,,,
2020-07-01,4447,HESS CORP,energy,core,16996000000.0,2019-06-28,0001564590-20-005545,305214587.0,same_accn@2020-01-31,55.68541191643635,,,,,
2020-07-01,4904,AMERICAN ELECTRIC POWER CO INC,utilities,extension,43491855142.0,2019-12-31,0000004904-20-000007,494169471.0,same_accn@2019-12-31,88.00999999856325,,,,,
2020-07-01,5272,"AMERICAN INTERNATIONAL GROUP, INC.",financials,core,46348000000.0,2019-06-30,0001104659-20-023889,873422023.0,same_accn@2020-02-10,53.06484011109026,,,,,
2020-07-01,6951,APPLIED MATERIALS INC /DE,tech,core,41677858958.0,2019-04-28,0000006951-19-000046,915304098.0,same_accn@2019-12-06,45.53443937273839,,,,,
2020-07-01,8670,AUTOMATIC DATA PROCESSING INC,tech,core,56967135372.0,2018-12-31,0000008670-19-000021,433942837.0,same_accn@2019-07-31,131.27797146240255,,,,,
2020-07-01,10795,BECTON DICKINSON & CO,healthcare,core,67278853280.0,2019-03-31,0000010795-19-000044,270459892.0,same_accn@2019-10-31,248.7572289646555,,,,,
2020-07-01,12927,BOEING CO,industrials,extension,204800000000.0,2019-06-30,0000012927-20-000014,563152208.0,same_accn@2020-01-24,363.66722369310145,,,,,
2020-07-01,14272,BRISTOL MYERS SQUIBB CO,healthcare,core,74102479936.0,2019-06-30,0000014272-20-000082,2257510796.0,same_accn@2020-02-03,32.82486182006281,,,,,
2020-07-01,18230,CATERPILLAR INC,industrials,extension,76800000000.0,2019-06-30,0000018230-20-000056,550082610.0,same_accn@2019-12-31,139.6153934042743,,,,,
2020-07-01,19617,JPMORGAN CHASE & CO,financials,core,354989423493.0,2019-06-30,0000019617-20-000257,3073976616.0,same_accn@2020-01-31,115.48214831735727,,,,,
2020-07-01,21344,COCA COLA CO,consumer,core,215914430571.0,2019-06-28,0000021344-20-000006,,no_concept,,,,,,
2020-07-01,21665,COLGATE PALMOLIVE CO,consumer,core,61300000000.0,2019-06-30,0000021665-20-000004,855029777.0,same_accn@2020-01-31,71.69340957350073,,,,,
2020-07-01,27419,TARGET CORP,consumer,core,41576546635.0,2019-08-02,0000027419-20-000008,500961951.0,same_accn@2020-03-05,82.99342205931325,,,,,
2020-07-01,31462,ECOLAB INC.,consumer,core,56547973473.0,2019-06-28,0001558370-20-001788,288166440.0,same_accn@2020-01-31,196.2337233752827,,,,,
2020-07-01,34088,EXXON MOBIL CORP,energy,core,324000000000.0,2019-06-28,0000034088-20-000016,4232190744.0,same_accn@2020-01-31,76.5560957901854,,,,,
2020-07-01,36104,US BANCORP \DE\,financials,core,83000000000.0,2019-06-30,0001193125-20-043622,1522494686.0,same_accn@2020-01-31,54.515789620299536,,,,,
2020-07-01,45012,HALLIBURTON CO,energy,core,19800000000.0,2019-06-30,0000045012-20-000031,879911447.0,same_accn@2020-02-07,22.5022643670642,,,,,
2020-07-01,50863,INTEL CORP,tech,core,212000000000.0,2019-06-29,0000050863-20-000011,4277000000.0,same_accn@2020-01-17,49.56745382277297,,,,,
2020-07-01,51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,122100000000.0,2019-06-30,0001558370-20-001334,888408023.0,same_accn@2020-02-10,137.43684977955226,,,,,
2020-07-01,55785,KIMBERLY CLARK CORP,materials_realestate,extension,45900000000.0,2019-06-30,0000055785-20-000016,341795666.0,same_accn@2020-01-31,134.29076072602982,,,,,
2020-07-01,59478,ELI LILLY & Co,healthcare,core,93167000000.0,2019-06-30,0000059478-20-000057,956382203.0,same_accn@2020-02-13,97.41607456490907,,,,,
2020-07-01,62709,"MARSH & MCLENNAN COMPANIES, INC.",financials,core,50438773243.0,2019-06-28,0000062709-20-000010,503897894.0,same_accn@2020-02-18,100.09720985855122,,,,,
2020-07-01,63908,MCDONALDS CORP,consumer,core,157661991693.0,2019-06-28,0000063908-20-000022,745446655.0,same_accn@2020-01-31,211.50003241076988,,,,,
2020-07-01,64040,S&P Global Inc.,industrials,extension,56100000000.0,2019-06-30,0000064040-20-000055,,no_concept,,,,,,
2020-07-01,64803,CVS HEALTH Corp,consumer,core,70617679934.0,2019-06-28,0000064803-20-000007,1304159680.0,same_accn@2020-02-12,54.148031883641735,,,,,
2020-07-01,66740,3M CO,healthcare,core,91300000000.0,2020-01-31,0001558370-20-000581,575600000.0,same_accn@2020-01-31,158.61709520500347,,,,,
2020-07-01,70858,BANK OF AMERICA CORP /DE/,financials,core,270935450750.0,2019-06-30,0000070858-20-000011,8728530308.0,same_accn@2020-02-18,31.040214238779498,,,,,
2020-07-01,72903,XCEL ENERGY INC,utilities,extension,30629347167.0,2019-06-28,0000072903-20-000011,524669024.0,same_accn@2020-02-13,58.37841718477362,,,,,
2020-07-01,72971,WELLS FARGO & COMPANY/MN,financials,core,208700000000.0,2019-06-28,0000072971-20-000217,4099887226.0,same_accn@2020-02-18,50.90383917794133,,,,,
2020-07-01,77476,PEPSICO INC,consumer,core,185400000000.0,2019-06-14,0000077476-20-000015,1389544618.0,same_accn@2020-02-06,133.42500672403742,,,,,
2020-07-01,78003,PFIZER INC,healthcare,core,241000000000.0,2019-06-30,0000078003-20-000014,5547639005.0,same_accn@2020-02-25,43.44190380498632,,,,,
2020-07-01,87347,SLB LIMITED/NV,energy,core,54890000000.0,2019-06-30,0001564590-20-001578,1384515345.0,same_accn@2019-12-31,39.645642208465375,,,,,
2020-07-01,89800,SHERWIN WILLIAMS CO,consumer,core,42201407338.0,2019-06-28,0000089800-20-000005,92227704.0,same_accn@2020-01-31,457.57842283485667,,,,,
2020-07-01,92122,SOUTHERN CO,utilities,extension,57800000000.0,2019-06-28,0000092122-20-000017,1054228409.0,same_accn@2020-01-31,54.8268283291918,,,,,
2020-07-01,93410,CHEVRON CORP,energy,core,236200000000.0,2019-06-28,0000093410-20-000010,1879324765.0,same_accn@2020-02-10,125.68343928570536,,,,,
2020-07-01,97476,TEXAS INSTRUMENTS INC,tech,core,107187939993.0,2019-06-30,0000097476-20-000009,933975619.0,same_accn@2020-02-14,114.76524420173328,,,,,
2020-07-01,97745,THERMO FISHER SCIENTIFIC INC.,industrials,extension,117442498000.0,2019-06-28,0000097745-20-000009,398828389.0,same_accn@2020-02-01,294.46875207271165,,,,,
2020-07-01,100885,UNION PACIFIC CORP,industrials,extension,119000000000.0,2019-06-28,0000100885-20-000065,690261490.0,same_accn@2020-01-31,172.39843410647174,,,,,
2020-07-01,101829,RTX Corp,industrials,extension,112271798129.0,2019-06-30,0000101829-20-000013,865308981.0,same_accn@2020-01-31,129.74763996931173,,,,,
2020-07-01,104169,Walmart Inc.,consumer,core,155125468742.0,2019-07-31,0000104169-20-000011,2832277220.0,same_accn@2020-03-18,54.770580946874965,,,,,
2020-07-01,107263,"WILLIAMS COMPANIES, INC.",energy,core,32986794536.0,2019-06-28,0000107263-20-000005,1212494859.0,same_accn@2020-02-19,27.205719093279882,,,,,
2020-07-01,200406,JOHNSON & JOHNSON,healthcare,core,368000000000.0,2019-06-30,0000200406-20-000010,2634721257.0,same_accn@2020-02-10,139.67321932909886,,,,,
2020-07-01,310158,"Merck & Co., Inc.",healthcare,core,215106000000.0,2019-06-30,0000310158-20-000005,2536268760.0,same_accn@2020-01-31,84.81198971989073,,,,,
2020-07-01,310764,STRYKER CORP,healthcare,core,71863352935.0,2019-06-30,0000310764-20-000014,374575145.0,same_accn@2020-01-31,191.85296700612636,,,,,
2020-07-01,313616,DANAHER CORP /DE/,industrials,extension,91100000000.0,2019-06-28,0000313616-20-000041,696237113.0,same_accn@2020-02-06,130.84622795739992,,,,,
2020-07-01,316709,SCHWAB CHARLES CORP,financials,core,47400000000.0,2019-06-30,0000316709-20-000012,1286215799.0,same_accn@2020-01-31,36.852291844690676,,,,,
2020-07-01,318154,AMGEN INC,healthcare,core,110809019075.0,2019-06-30,0000318154-20-000017,589806819.0,same_accn@2020-02-06,187.87341126858013,,,,,
2020-07-01,320187,"NIKE, Inc.",consumer,core,99950872130.0,2018-11-30,0000320187-19-000051,,no_fact_within_400d,,,,,,
