chunk_id,section_type,primary_tier,field,judgment,field_note,example_note,source,method
CHK-a3195b49ea58cda0,EX99_PRESS_RELEASE,A,sentiment,agree,,,model-auditor,
CHK-a3195b49ea58cda0,EX99_PRESS_RELEASE,A,guidance_direction,agree,,,model-auditor,
CHK-a3195b49ea58cda0,EX99_PRESS_RELEASE,A,red_flags,agree,,,model-auditor,
CHK-a3195b49ea58cda0,EX99_PRESS_RELEASE,A,distress_tier,agree,,,model-auditor,
CHK-a341b0ac4031fa22,EX99_PRESS_RELEASE,B,sentiment,agree,,,model-auditor,
CHK-a341b0ac4031fa22,EX99_PRESS_RELEASE,B,guidance_direction,agree,,,model-auditor,
CHK-a341b0ac4031fa22,EX99_PRESS_RELEASE,B,red_flags,agree,,,model-auditor,
CHK-a341b0ac4031fa22,EX99_PRESS_RELEASE,B,distress_tier,agree,,,model-auditor,
CHK-a3833d399f8255a1,EX99_PRESS_RELEASE,B,sentiment,agree,,,model-auditor,
CHK-a3833d399f8255a1,EX99_PRESS_RELEASE,B,guidance_direction,agree,,,model-auditor,
CHK-a3833d399f8255a1,EX99_PRESS_RELEASE,B,red_flags,disagree,,,model-adjudicator,
CHK-a3833d399f8255a1,EX99_PRESS_RELEASE,B,distress_tier,agree,,,model-auditor,
CHK-a4c251cece612b75,MDA,A,sentiment,agree,,,model-auditor,
CHK-a4c251cece612b75,MDA,A,red_flags,agree,,,model-auditor,
CHK-a4c251cece612b75,MDA,A,distress_tier,agree,,,model-auditor,
CHK-a4c88f8c6f8e09a4,RISK_FACTORS,C,red_flags,disagree,owner-ratified adjudicator ruling (conf=medium): correct=SUPPLY_INPUT_CONSTRAINT-REALIZED; TRADE_POLICY_EXPOSURE-REALIZED; MARGIN_COST_PRESSURE-REALIZED; DEMAND_WEAKNESS-HYPOTHETICAL,,owner,bulk-ratified
CHK-a4c88f8c6f8e09a4,RISK_FACTORS,C,distress_tier,agree,,,model-auditor,
CHK-a577c2ef70bba5da,RISK_FACTORS,A,red_flags,agree,,,model-auditor,
CHK-a577c2ef70bba5da,RISK_FACTORS,A,distress_tier,agree,,,model-auditor,
CHK-a577d6f06c53b689,RISK_FACTORS,A,red_flags,disagree,owner explicit: use auditor set (adds MARGIN_COST_PRESSURE-HYP),,owner,explicit
CHK-a577d6f06c53b689,RISK_FACTORS,A,distress_tier,agree,,,model-auditor,
CHK-a5ae56d1c5a0aee6,RISK_FACTORS,A,red_flags,disagree,owner-ratified adjudicator ruling (conf=medium): correct=LEGAL_REGULATORY_ACTION-REALIZED; LEGAL_REGULATORY_ACTION-HYPOTHETICAL; TRADE_POLICY_EXPOSURE-HYPOTHETICAL,,owner,bulk-ratified
CHK-a5ae56d1c5a0aee6,RISK_FACTORS,A,distress_tier,agree,,,model-auditor,
CHK-a5cb42a6737afe44,EX99_PRESS_RELEASE,B,sentiment,agree,,,model-auditor,
CHK-a5cb42a6737afe44,EX99_PRESS_RELEASE,B,guidance_direction,agree,,,model-auditor,
CHK-a5cb42a6737afe44,EX99_PRESS_RELEASE,B,red_flags,agree,,,model-auditor,
CHK-a5cb42a6737afe44,EX99_PRESS_RELEASE,B,distress_tier,agree,,,model-auditor,
CHK-a5f51f8d8955438a,MDA,B,sentiment,agree,,,model-auditor,
CHK-a5f51f8d8955438a,MDA,B,red_flags,agree,,,model-auditor,
CHK-a5f51f8d8955438a,MDA,B,distress_tier,agree,,,model-auditor,
CHK-a787c4ef45504dd1,EX99_PRESS_RELEASE,A,sentiment,agree,,,model-auditor,
CHK-a787c4ef45504dd1,EX99_PRESS_RELEASE,A,guidance_direction,agree,,,model-auditor,
CHK-a787c4ef45504dd1,EX99_PRESS_RELEASE,A,red_flags,disagree,owner-ratified adjudicator ruling (conf=high): correct=MARGIN_COST_PRESSURE-REALIZED,,owner,bulk-ratified
CHK-a787c4ef45504dd1,EX99_PRESS_RELEASE,A,distress_tier,disagree,owner-ratified adjudicator ruling (conf=high): correct=(no flags),,owner,explicit
CHK-a7b747f6eebad7a0,EX99_PRESS_RELEASE,B,sentiment,agree,,,model-auditor,
CHK-a7b747f6eebad7a0,EX99_PRESS_RELEASE,B,guidance_direction,agree,,,model-auditor,
CHK-a7b747f6eebad7a0,EX99_PRESS_RELEASE,B,red_flags,agree,,,model-auditor,
CHK-a7b747f6eebad7a0,EX99_PRESS_RELEASE,B,distress_tier,agree,,,model-auditor,
CHK-a7bdef5ba7e374be,MDA,B,sentiment,agree,,,model-auditor,
CHK-a7bdef5ba7e374be,MDA,B,red_flags,agree,,,model-auditor,
CHK-a7bdef5ba7e374be,MDA,B,distress_tier,agree,,,model-auditor,
CHK-a7d76130e34abdd1,MDA,D,sentiment,agree,,,model-auditor,
CHK-a7d76130e34abdd1,MDA,D,red_flags,agree,,,model-auditor,
CHK-a7d76130e34abdd1,MDA,D,distress_tier,agree,,,model-auditor,
CHK-a7e5a720287a5e1f,EX99_PRESS_RELEASE,B,sentiment,disagree,owner-ratified adjudicator ruling (conf=high): correct=NEUTRAL,,owner,bulk-ratified
CHK-a7e5a720287a5e1f,EX99_PRESS_RELEASE,B,guidance_direction,agree,,,model-auditor,
CHK-a7e5a720287a5e1f,EX99_PRESS_RELEASE,B,red_flags,disagree,owner-ratified adjudicator ruling (conf=medium): correct=LEGAL_REGULATORY_ACTION-HYPOTHETICAL; IMPAIRMENT_WRITEDOWN-HYPOTHETICAL,,owner,bulk-ratified
CHK-a7e5a720287a5e1f,EX99_PRESS_RELEASE,B,distress_tier,agree,owner-ratified adjudicator ruling (conf=medium): stored label stands,,owner,bulk-ratified
CHK-a887f42311bf45a9,MDA,B,sentiment,agree,,,model-auditor,
CHK-a887f42311bf45a9,MDA,B,red_flags,agree,,,model-auditor,
CHK-a887f42311bf45a9,MDA,B,distress_tier,agree,,,model-auditor,
CHK-aa46accff3e8a9a9,RISK_FACTORS,B,red_flags,disagree,,,model-adjudicator,
CHK-aa46accff3e8a9a9,RISK_FACTORS,B,distress_tier,agree,,,model-auditor,
CHK-aae8a7ee6ec50acd,MDA,D,sentiment,agree,,,model-auditor,
CHK-aae8a7ee6ec50acd,MDA,D,red_flags,agree,,,model-auditor,
CHK-aae8a7ee6ec50acd,MDA,D,distress_tier,agree,,,model-auditor,
CHK-ab593457a437b4e1,MDA,D,sentiment,agree,,,model-auditor,
CHK-ab593457a437b4e1,MDA,D,red_flags,disagree,owner explicit: use auditor LEGAL_REGULATORY_ACTION-REALIZED rather than no flags,,owner,explicit
CHK-ab593457a437b4e1,MDA,D,distress_tier,agree,,,model-auditor,
CHK-ac1897ff391a803c,RISK_FACTORS,A,red_flags,agree,,,model-auditor,
CHK-ac1897ff391a803c,RISK_FACTORS,A,distress_tier,agree,,,model-auditor,
CHK-acdfc9342eb16a46,RISK_FACTORS,A,red_flags,agree,,,model-auditor,
CHK-acdfc9342eb16a46,RISK_FACTORS,A,distress_tier,agree,,,model-auditor,
CHK-ada25902c99cb4cd,MDA,B,sentiment,agree,,,model-auditor,
CHK-ada25902c99cb4cd,MDA,B,red_flags,disagree,,,model-adjudicator,
CHK-ada25902c99cb4cd,MDA,B,distress_tier,agree,,,model-auditor,
CHK-ada949d3a57decdf,MDA,A,sentiment,agree,,,model-auditor,
CHK-ada949d3a57decdf,MDA,A,red_flags,disagree,,,model-adjudicator,
CHK-ada949d3a57decdf,MDA,A,distress_tier,agree,,,model-auditor,
CHK-ae4a4d016fa7f83c,MDA,B,sentiment,agree,,,model-auditor,
CHK-ae4a4d016fa7f83c,MDA,B,red_flags,disagree,owner-ratified adjudicator ruling (conf=medium): correct=MARGIN_COST_PRESSURE-REALIZED; IMPAIRMENT_WRITEDOWN-REALIZED; SUPPLY_INPUT_CONSTRAINT-REALIZED,,owner,bulk-ratified
CHK-ae4a4d016fa7f83c,MDA,B,distress_tier,agree,,,model-auditor,
CHK-aff3a3c15bc775f5,EX99_PRESS_RELEASE,B,sentiment,agree,,,model-auditor,
CHK-aff3a3c15bc775f5,EX99_PRESS_RELEASE,B,guidance_direction,agree,,,model-auditor,
CHK-aff3a3c15bc775f5,EX99_PRESS_RELEASE,B,red_flags,agree,,,model-auditor,
CHK-aff3a3c15bc775f5,EX99_PRESS_RELEASE,B,distress_tier,agree,,,model-auditor,
CHK-b09b54bfe2a3c3ac,RISK_FACTORS,D,red_flags,agree,,,model-auditor,
CHK-b09b54bfe2a3c3ac,RISK_FACTORS,D,distress_tier,agree,,,model-auditor,
CHK-b0fc6a0be9c4bf27,MDA,A,sentiment,agree,,,model-auditor,
CHK-b0fc6a0be9c4bf27,MDA,A,red_flags,disagree,,,model-adjudicator,
CHK-b0fc6a0be9c4bf27,MDA,A,distress_tier,agree,,,model-auditor,
CHK-b11d29f7063e72c9,MDA,B,sentiment,agree,,,model-auditor,
CHK-b11d29f7063e72c9,MDA,B,red_flags,disagree,,,model-adjudicator,
CHK-b11d29f7063e72c9,MDA,B,distress_tier,agree,,,model-auditor,
CHK-b15e159ac224a2ae,MDA,C,sentiment,disagree,,,model-adjudicator,
CHK-b15e159ac224a2ae,MDA,C,red_flags,disagree,,,model-adjudicator,
CHK-b15e159ac224a2ae,MDA,C,distress_tier,agree,,,model-auditor,
CHK-b330e1132e44a7b6,MDA,D,sentiment,agree,,,model-auditor,
CHK-b330e1132e44a7b6,MDA,D,red_flags,agree,,,model-auditor,
CHK-b330e1132e44a7b6,MDA,D,distress_tier,agree,,,model-auditor,
CHK-b39eeb19737dd1d0,EX99_PRESS_RELEASE,A,sentiment,agree,,,model-auditor,
CHK-b39eeb19737dd1d0,EX99_PRESS_RELEASE,A,guidance_direction,agree,,,model-auditor,
CHK-b39eeb19737dd1d0,EX99_PRESS_RELEASE,A,red_flags,agree,,,model-auditor,
CHK-b39eeb19737dd1d0,EX99_PRESS_RELEASE,A,distress_tier,agree,,,model-auditor,
CHK-b4356c0ad8af877c,MDA,B,sentiment,agree,,,model-auditor,
CHK-b4356c0ad8af877c,MDA,B,red_flags,agree,,,model-auditor,
CHK-b4356c0ad8af877c,MDA,B,distress_tier,agree,,,model-auditor,
CHK-b4544749a5786416,EX99_PRESS_RELEASE,A,sentiment,agree,,,model-auditor,
CHK-b4544749a5786416,EX99_PRESS_RELEASE,A,guidance_direction,agree,,,model-auditor,
CHK-b4544749a5786416,EX99_PRESS_RELEASE,A,red_flags,disagree,owner-ratified adjudicator ruling (conf=high): correct=LEGAL_REGULATORY_ACTION-REALIZED; TRADE_POLICY_EXPOSURE-HYPOTHETICAL; MARGIN_COST_PRESSURE-HYPOTHETICAL,,owner,bulk-ratified
CHK-b4544749a5786416,EX99_PRESS_RELEASE,A,distress_tier,agree,,,model-auditor,
CHK-b4d83adf862a5660,EX99_PRESS_RELEASE,A,sentiment,agree,,,model-auditor,
CHK-b4d83adf862a5660,EX99_PRESS_RELEASE,A,guidance_direction,agree,,,model-auditor,
CHK-b4d83adf862a5660,EX99_PRESS_RELEASE,A,red_flags,disagree,,,model-adjudicator,
CHK-b4d83adf862a5660,EX99_PRESS_RELEASE,A,distress_tier,agree,,,model-auditor,
CHK-b5039a0459268366,MDA,C,sentiment,agree,,,model-auditor,
CHK-b5039a0459268366,MDA,C,red_flags,agree,,,model-auditor,
CHK-b5039a0459268366,MDA,C,distress_tier,agree,,,model-auditor,
CHK-b60617ed92393772,RISK_FACTORS,B,red_flags,agree,,,model-auditor,
CHK-b60617ed92393772,RISK_FACTORS,B,distress_tier,agree,,,model-auditor,
CHK-b73feda5daaa6dfe,RISK_FACTORS,A,red_flags,agree,,,model-auditor,
CHK-b73feda5daaa6dfe,RISK_FACTORS,A,distress_tier,agree,,,model-auditor,
CHK-b864f22ed7db9217,MDA,D,sentiment,agree,,,model-auditor,
CHK-b864f22ed7db9217,MDA,D,red_flags,disagree,,,model-adjudicator,
CHK-b864f22ed7db9217,MDA,D,distress_tier,agree,,,model-auditor,
CHK-ba1ce66d503b5458,RISK_FACTORS,A,red_flags,agree,,,model-auditor,
CHK-ba1ce66d503b5458,RISK_FACTORS,A,distress_tier,agree,,,model-auditor,
CHK-ba3a1dcd71201c66,MDA,A,sentiment,agree,,,model-auditor,
CHK-ba3a1dcd71201c66,MDA,A,red_flags,agree,,,model-auditor,
CHK-ba3a1dcd71201c66,MDA,A,distress_tier,disagree,owner-ratified adjudicator ruling (conf=high): correct=(no flags),,owner,explicit
CHK-ba6e7942384ae878,MDA,D,sentiment,agree,,,model-auditor,
CHK-ba6e7942384ae878,MDA,D,red_flags,agree,,,model-auditor,
CHK-ba6e7942384ae878,MDA,D,distress_tier,agree,,,model-auditor,
CHK-ba71626c30a964a9,RISK_FACTORS,C,red_flags,disagree,,,model-adjudicator,
CHK-ba71626c30a964a9,RISK_FACTORS,C,distress_tier,agree,,,model-auditor,
CHK-bad78b83459c59b2,RISK_FACTORS,C,red_flags,disagree,owner-ratified adjudicator ruling (conf=medium): correct=IMPAIRMENT_WRITEDOWN-HYPOTHETICAL; SUPPLY_INPUT_CONSTRAINT-HYPOTHETICAL,,owner,bulk-ratified
CHK-bad78b83459c59b2,RISK_FACTORS,C,distress_tier,agree,,,model-auditor,
CHK-bb31b8bd67c539a0,MDA,A,sentiment,agree,,,model-auditor,
CHK-bb31b8bd67c539a0,MDA,A,red_flags,agree,,,model-auditor,
CHK-bb31b8bd67c539a0,MDA,A,distress_tier,disagree,owner-ratified adjudicator ruling (conf=medium): correct=(no flags),,owner,bulk-ratified
CHK-bbab252046d492dd,MDA,B,sentiment,agree,,,model-auditor,
CHK-bbab252046d492dd,MDA,B,red_flags,agree,,,model-auditor,
CHK-bbab252046d492dd,MDA,B,distress_tier,agree,,,model-auditor,
CHK-bf0b41252e4ef0df,EX99_PRESS_RELEASE,A,sentiment,agree,,,model-auditor,
CHK-bf0b41252e4ef0df,EX99_PRESS_RELEASE,A,guidance_direction,agree,,,model-auditor,
CHK-bf0b41252e4ef0df,EX99_PRESS_RELEASE,A,red_flags,disagree,,,model-adjudicator,
CHK-bf0b41252e4ef0df,EX99_PRESS_RELEASE,A,distress_tier,agree,,,model-auditor,
CHK-bf6f1b960f07100e,EX99_PRESS_RELEASE,B,sentiment,agree,,,model-auditor,
CHK-bf6f1b960f07100e,EX99_PRESS_RELEASE,B,guidance_direction,disagree,owner-ratified adjudicator ruling (conf=medium): correct=NONE,,owner,bulk-ratified
CHK-bf6f1b960f07100e,EX99_PRESS_RELEASE,B,red_flags,agree,,,model-auditor,
CHK-bf6f1b960f07100e,EX99_PRESS_RELEASE,B,distress_tier,agree,,,model-auditor,
CHK-c15c7aad0a480a12,EX99_PRESS_RELEASE,B,sentiment,agree,,,model-auditor,
CHK-c15c7aad0a480a12,EX99_PRESS_RELEASE,B,guidance_direction,agree,,,model-auditor,
CHK-c15c7aad0a480a12,EX99_PRESS_RELEASE,B,red_flags,disagree,,,model-adjudicator,
CHK-c15c7aad0a480a12,EX99_PRESS_RELEASE,B,distress_tier,agree,,,model-auditor,
CHK-c17d2149a239bbcd,RISK_FACTORS,A,red_flags,agree,,,model-auditor,
CHK-c17d2149a239bbcd,RISK_FACTORS,A,distress_tier,disagree,owner-ratified adjudicator ruling (conf=high): correct=(no flags),,owner,explicit
CHK-c28fef28994f427d,EX99_PRESS_RELEASE,C,sentiment,agree,,,model-auditor,
CHK-c28fef28994f427d,EX99_PRESS_RELEASE,C,guidance_direction,agree,,,model-auditor,
CHK-c28fef28994f427d,EX99_PRESS_RELEASE,C,red_flags,agree,,,model-auditor,
CHK-c28fef28994f427d,EX99_PRESS_RELEASE,C,distress_tier,agree,,,model-auditor,
CHK-c312bb3593eb146c,MDA,D,sentiment,agree,,,model-auditor,
CHK-c312bb3593eb146c,MDA,D,red_flags,disagree,,,model-adjudicator,
CHK-c312bb3593eb146c,MDA,D,distress_tier,agree,,,model-auditor,
CHK-c4b5970980b73de4,RISK_FACTORS,D,red_flags,disagree,,,model-adjudicator,
CHK-c4b5970980b73de4,RISK_FACTORS,D,distress_tier,agree,,,model-auditor,
CHK-c581beb3550aab2a,RISK_FACTORS,D,red_flags,agree,,,model-auditor,
CHK-c581beb3550aab2a,RISK_FACTORS,D,distress_tier,agree,,,model-auditor,
CHK-c660bd098ec54fa1,RISK_FACTORS,A,red_flags,disagree,owner-ratified adjudicator ruling (conf=medium): correct=DEMAND_WEAKNESS-HYPOTHETICAL,,owner,bulk-ratified
CHK-c660bd098ec54fa1,RISK_FACTORS,A,distress_tier,agree,,,model-auditor,
CHK-c6b067f640223944,EX99_PRESS_RELEASE,B,sentiment,agree,,,model-auditor,
CHK-c6b067f640223944,EX99_PRESS_RELEASE,B,guidance_direction,agree,,,model-auditor,
CHK-c6b067f640223944,EX99_PRESS_RELEASE,B,red_flags,agree,,,model-auditor,
CHK-c6b067f640223944,EX99_PRESS_RELEASE,B,distress_tier,agree,,,model-auditor,
CHK-c78bfe4041721e87,RISK_FACTORS,B,red_flags,disagree,,,model-adjudicator,
CHK-c78bfe4041721e87,RISK_FACTORS,B,distress_tier,agree,,,model-auditor,
CHK-c796a9c7f045c0b6,RISK_FACTORS,B,red_flags,agree,,,model-auditor,
CHK-c796a9c7f045c0b6,RISK_FACTORS,B,distress_tier,agree,,,model-auditor,
CHK-c8eaa073478b2fd4,MDA,A,sentiment,agree,,,model-auditor,
CHK-c8eaa073478b2fd4,MDA,A,red_flags,agree,,,model-auditor,
CHK-c8eaa073478b2fd4,MDA,A,distress_tier,disagree,,,model-adjudicator,
CHK-c957b709aa48b529,EX99_PRESS_RELEASE,B,sentiment,agree,,,model-auditor,
CHK-c957b709aa48b529,EX99_PRESS_RELEASE,B,guidance_direction,agree,,,model-auditor,
CHK-c957b709aa48b529,EX99_PRESS_RELEASE,B,red_flags,agree,,,model-auditor,
CHK-c957b709aa48b529,EX99_PRESS_RELEASE,B,distress_tier,agree,,,model-auditor,
CHK-c964bb22b6f66988,MDA,C,sentiment,agree,,,model-auditor,
CHK-c964bb22b6f66988,MDA,C,red_flags,agree,,,model-auditor,
CHK-c964bb22b6f66988,MDA,C,distress_tier,agree,,,model-auditor,
CHK-c9e269daefe59113,RISK_FACTORS,A,red_flags,disagree,,,model-adjudicator,
CHK-c9e269daefe59113,RISK_FACTORS,A,distress_tier,agree,,,model-auditor,
CHK-c9e7c1c305aeb2cc,EX99_PRESS_RELEASE,B,sentiment,agree,,,model-auditor,
CHK-c9e7c1c305aeb2cc,EX99_PRESS_RELEASE,B,guidance_direction,agree,,,model-auditor,
CHK-c9e7c1c305aeb2cc,EX99_PRESS_RELEASE,B,red_flags,agree,,,model-auditor,
CHK-c9e7c1c305aeb2cc,EX99_PRESS_RELEASE,B,distress_tier,agree,,,model-auditor,
CHK-caba5b31603dddd8,MDA,A,sentiment,agree,,,model-auditor,
CHK-caba5b31603dddd8,MDA,A,red_flags,disagree,owner explicit: use auditor set (adds DEMAND_WEAKNESS-HYP),,owner,explicit
CHK-caba5b31603dddd8,MDA,A,distress_tier,agree,,,model-auditor,
CHK-cb87c70eb0767692,MDA,A,sentiment,agree,,,model-auditor,
CHK-cb87c70eb0767692,MDA,A,red_flags,disagree,,,model-adjudicator,
CHK-cb87c70eb0767692,MDA,A,distress_tier,agree,,,model-auditor,
CHK-cc51004db8216604,RISK_FACTORS,A,red_flags,agree,,,model-auditor,
CHK-cc51004db8216604,RISK_FACTORS,A,distress_tier,agree,,,model-auditor,
CHK-cd90426dd4a1c920,EX99_PRESS_RELEASE,B,sentiment,agree,,,model-auditor,
CHK-cd90426dd4a1c920,EX99_PRESS_RELEASE,B,guidance_direction,agree,,,model-auditor,
CHK-cd90426dd4a1c920,EX99_PRESS_RELEASE,B,red_flags,disagree,,,model-adjudicator,
CHK-cd90426dd4a1c920,EX99_PRESS_RELEASE,B,distress_tier,agree,,,model-auditor,
CHK-cdec63414c8b6577,EX99_PRESS_RELEASE,B,sentiment,agree,,,model-auditor,
CHK-cdec63414c8b6577,EX99_PRESS_RELEASE,B,guidance_direction,agree,,,model-auditor,
CHK-cdec63414c8b6577,EX99_PRESS_RELEASE,B,red_flags,agree,,,model-auditor,
CHK-cdec63414c8b6577,EX99_PRESS_RELEASE,B,distress_tier,agree,,,model-auditor,
CHK-ce2710d1b304bea6,RISK_FACTORS,A,red_flags,disagree,owner-ratified adjudicator ruling (conf=medium): correct=MARGIN_COST_PRESSURE-HYPOTHETICAL; DEMAND_WEAKNESS-HYPOTHETICAL; LEGAL_REGULATORY_ACTION-REALIZED,,owner,bulk-ratified
CHK-ce2710d1b304bea6,RISK_FACTORS,A,distress_tier,disagree,owner-ratified adjudicator ruling (conf=medium): correct=(no flags),,owner,explicit
CHK-ce7990b4e2b41572,MDA,D,sentiment,agree,,,model-auditor,
CHK-ce7990b4e2b41572,MDA,D,red_flags,agree,,,model-auditor,
CHK-ce7990b4e2b41572,MDA,D,distress_tier,agree,,,model-auditor,
CHK-cf10074322ae7f8e,RISK_FACTORS,A,red_flags,agree,,,model-auditor,
CHK-cf10074322ae7f8e,RISK_FACTORS,A,distress_tier,disagree,,,model-adjudicator,
CHK-cf90587fe93bb404,EX99_PRESS_RELEASE,A,sentiment,agree,,,model-auditor,
CHK-cf90587fe93bb404,EX99_PRESS_RELEASE,A,guidance_direction,agree,,,model-auditor,
CHK-cf90587fe93bb404,EX99_PRESS_RELEASE,A,red_flags,agree,,,model-auditor,
CHK-cf90587fe93bb404,EX99_PRESS_RELEASE,A,distress_tier,agree,,,model-auditor,
CHK-cfa4bc399e5ead9a,EX99_PRESS_RELEASE,C,sentiment,agree,,,model-auditor,
CHK-cfa4bc399e5ead9a,EX99_PRESS_RELEASE,C,guidance_direction,agree,,,model-auditor,
CHK-cfa4bc399e5ead9a,EX99_PRESS_RELEASE,C,red_flags,agree,,,model-auditor,
CHK-cfa4bc399e5ead9a,EX99_PRESS_RELEASE,C,distress_tier,agree,,,model-auditor,
CHK-d19832deac747b17,MDA,C,sentiment,agree,,,model-auditor,
CHK-d19832deac747b17,MDA,C,red_flags,agree,,,model-auditor,
CHK-d19832deac747b17,MDA,C,distress_tier,agree,,,model-auditor,
CHK-d26852daff1496e9,EX99_PRESS_RELEASE,B,sentiment,agree,,,model-auditor,
CHK-d26852daff1496e9,EX99_PRESS_RELEASE,B,guidance_direction,agree,,,model-auditor,
CHK-d26852daff1496e9,EX99_PRESS_RELEASE,B,red_flags,agree,,,model-auditor,
CHK-d26852daff1496e9,EX99_PRESS_RELEASE,B,distress_tier,agree,,,model-auditor,
CHK-d2d2b5777f232b72,EX99_PRESS_RELEASE,C,sentiment,agree,,,model-auditor,
CHK-d2d2b5777f232b72,EX99_PRESS_RELEASE,C,guidance_direction,agree,,,model-auditor,
CHK-d2d2b5777f232b72,EX99_PRESS_RELEASE,C,red_flags,agree,,,model-auditor,
CHK-d2d2b5777f232b72,EX99_PRESS_RELEASE,C,distress_tier,agree,,,model-auditor,
CHK-d30976f33906f7dc,EX99_PRESS_RELEASE,B,sentiment,agree,,,model-auditor,
CHK-d30976f33906f7dc,EX99_PRESS_RELEASE,B,guidance_direction,agree,,,model-auditor,
CHK-d30976f33906f7dc,EX99_PRESS_RELEASE,B,red_flags,agree,,,model-auditor,
CHK-d30976f33906f7dc,EX99_PRESS_RELEASE,B,distress_tier,agree,,,model-auditor,
CHK-d32e016bdbe8baa1,EX99_PRESS_RELEASE,A,sentiment,agree,,,model-auditor,
CHK-d32e016bdbe8baa1,EX99_PRESS_RELEASE,A,guidance_direction,agree,,,model-auditor,
CHK-d32e016bdbe8baa1,EX99_PRESS_RELEASE,A,red_flags,agree,,,model-auditor,
CHK-d32e016bdbe8baa1,EX99_PRESS_RELEASE,A,distress_tier,agree,,,model-auditor,
CHK-d53a38bf4a53dae4,MDA,D,sentiment,agree,,,model-auditor,
CHK-d53a38bf4a53dae4,MDA,D,red_flags,disagree,,,model-adjudicator,
CHK-d53a38bf4a53dae4,MDA,D,distress_tier,agree,,,model-auditor,
CHK-d74facbd628dfc96,RISK_FACTORS,A,red_flags,disagree,owner-ratified adjudicator ruling (conf=high): correct=LEGAL_REGULATORY_ACTION-REALIZED,,owner,bulk-ratified
CHK-d74facbd628dfc96,RISK_FACTORS,A,distress_tier,agree,owner-ratified adjudicator ruling (conf=medium): stored label stands,,owner,explicit
CHK-d98216f40c3dbb93,MDA,B,sentiment,disagree,,,model-adjudicator,
CHK-d98216f40c3dbb93,MDA,B,red_flags,agree,,,model-auditor,
CHK-d98216f40c3dbb93,MDA,B,distress_tier,agree,,,model-auditor,
CHK-d995c3c66ab97bb5,RISK_FACTORS,A,red_flags,agree,,,model-auditor,
CHK-d995c3c66ab97bb5,RISK_FACTORS,A,distress_tier,agree,,,model-auditor,
CHK-d9d78a52255063a0,EX99_PRESS_RELEASE,B,sentiment,agree,,,model-auditor,
CHK-d9d78a52255063a0,EX99_PRESS_RELEASE,B,guidance_direction,agree,,,model-auditor,
CHK-d9d78a52255063a0,EX99_PRESS_RELEASE,B,red_flags,agree,,,model-auditor,
CHK-d9d78a52255063a0,EX99_PRESS_RELEASE,B,distress_tier,agree,,,model-auditor,
CHK-d9f9c2729c76438b,MDA,A,sentiment,agree,,,model-auditor,
CHK-d9f9c2729c76438b,MDA,A,red_flags,agree,,,model-auditor,
CHK-d9f9c2729c76438b,MDA,A,distress_tier,disagree,owner-ratified adjudicator ruling (conf=high): correct=(no flags),,owner,explicit
CHK-da75a4ef420f558e,MDA,B,sentiment,agree,,,model-auditor,
CHK-da75a4ef420f558e,MDA,B,red_flags,agree,,,model-auditor,
CHK-da75a4ef420f558e,MDA,B,distress_tier,agree,,,model-auditor,
CHK-dc0f344324146c32,RISK_FACTORS,A,red_flags,agree,,,model-auditor,
CHK-dc0f344324146c32,RISK_FACTORS,A,distress_tier,agree,,,model-auditor,
CHK-dcc7029a434d74f7,MDA,B,sentiment,agree,,,model-auditor,
CHK-dcc7029a434d74f7,MDA,B,red_flags,agree,,,model-auditor,
CHK-dcc7029a434d74f7,MDA,B,distress_tier,agree,,,model-auditor,
CHK-dd2feb0fef6d7570,EX99_PRESS_RELEASE,B,sentiment,disagree,,,model-adjudicator,
CHK-dd2feb0fef6d7570,EX99_PRESS_RELEASE,B,guidance_direction,agree,,,model-auditor,
CHK-dd2feb0fef6d7570,EX99_PRESS_RELEASE,B,red_flags,agree,,,model-auditor,
CHK-dd2feb0fef6d7570,EX99_PRESS_RELEASE,B,distress_tier,agree,,,model-auditor,
CHK-dda29782280f072d,MDA,B,sentiment,agree,,,model-auditor,
CHK-dda29782280f072d,MDA,B,red_flags,agree,,,model-auditor,
CHK-dda29782280f072d,MDA,B,distress_tier,agree,,,model-auditor,
CHK-df645fa44dd5db8e,MDA,A,sentiment,agree,,,model-auditor,
CHK-df645fa44dd5db8e,MDA,A,red_flags,agree,,,model-auditor,
CHK-df645fa44dd5db8e,MDA,A,distress_tier,agree,,,model-auditor,
CHK-dfc4e1148876ddab,RISK_FACTORS,A,red_flags,disagree,owner-ratified adjudicator ruling (conf=medium): correct=LEGAL_REGULATORY_ACTION-REALIZED,,owner,bulk-ratified
CHK-dfc4e1148876ddab,RISK_FACTORS,A,distress_tier,agree,,,model-auditor,
CHK-e160279f1e0089c8,MDA,D,sentiment,agree,,,model-auditor,
CHK-e160279f1e0089c8,MDA,D,red_flags,disagree,,,model-adjudicator,
CHK-e160279f1e0089c8,MDA,D,distress_tier,agree,,,model-auditor,
CHK-e25f70aef007092f,EX99_PRESS_RELEASE,A,sentiment,agree,,,model-auditor,
CHK-e25f70aef007092f,EX99_PRESS_RELEASE,A,guidance_direction,agree,,,model-auditor,
CHK-e25f70aef007092f,EX99_PRESS_RELEASE,A,red_flags,agree,,,model-auditor,
CHK-e25f70aef007092f,EX99_PRESS_RELEASE,A,distress_tier,agree,,,model-auditor,
CHK-e48ff27b818f8f9d,MDA,A,sentiment,agree,,,model-auditor,
