cik,company_name,sector,stratum,accession_number,form,filing_date,section_type,extraction_status,reason_code,extraction_method,extraction_confidence,word_count,prose_word_share,source_document,note,year,era
36104,US BANCORP \DE\,financials,core,0001193125-22-138788,10-Q,2022-05-03,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,d306477d10q.htm,,2022,2019plus
36104,US BANCORP \DE\,financials,core,0001193125-22-212040,10-Q,2022-08-04,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,d322057d10q.htm,,2022,2019plus
36104,US BANCORP \DE\,financials,core,0001193125-22-275036,10-Q,2022-11-01,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,d245647d10q.htm,,2022,2019plus
36104,US BANCORP \DE\,financials,core,0001193125-23-137980,10-Q,2023-05-08,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,d796135d10q.htm,,2023,2019plus
36104,US BANCORP \DE\,financials,core,0001193125-23-204050,10-Q,2023-08-07,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,d425808d10q.htm,,2023,2019plus
36104,US BANCORP \DE\,financials,core,0001193125-23-268341,10-Q,2023-11-01,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,d542369d10q.htm,,2023,2019plus
1283699,"T-Mobile US, Inc.",utilities,extension,0001283699-17-000022,10-Q,2017-04-24,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,tmus03312017form10-q.htm,,2017,pre2019
1390777,Bank of New York Mellon Corp,financials,core,0001390777-15-000107,10-Q,2015-08-07,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,bkq2201510-q.htm,,2015,pre2019
1390777,Bank of New York Mellon Corp,financials,core,0001390777-15-000132,10-Q,2015-11-06,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,bk3q201510-q.htm,,2015,pre2019
1390777,Bank of New York Mellon Corp,financials,core,0001390777-16-000226,10-Q,2016-05-10,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,bk1q201610-q.htm,,2016,pre2019
1390777,Bank of New York Mellon Corp,financials,core,0001390777-16-000246,10-Q,2016-08-08,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,bk2q201610-q.htm,,2016,pre2019
1390777,Bank of New York Mellon Corp,financials,core,0001390777-16-000255,10-Q,2016-11-08,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,bk3q201610-q.htm,,2016,pre2019
1390777,Bank of New York Mellon Corp,financials,core,0001390777-17-000076,10-Q,2017-05-08,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,bk1q201710-q.htm,,2017,pre2019
1390777,Bank of New York Mellon Corp,financials,core,0001390777-17-000095,10-Q,2017-08-03,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,bk2q201710-q.htm,,2017,pre2019
1390777,Bank of New York Mellon Corp,financials,core,0001390777-17-000106,10-Q,2017-11-07,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,bk3q201710-q.htm,,2017,pre2019
1390777,Bank of New York Mellon Corp,financials,core,0001390777-18-000083,10-Q,2018-05-08,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,form10-q_1q18.htm,,2018,pre2019
1390777,Bank of New York Mellon Corp,financials,core,0001390777-18-000113,10-Q,2018-08-03,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,form10-q_2q18.htm,,2018,pre2019
1390777,Bank of New York Mellon Corp,financials,core,0001390777-18-000129,10-Q,2018-11-06,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,form10-q_3q18.htm,,2018,pre2019
1390777,Bank of New York Mellon Corp,financials,core,0001390777-19-000063,10-Q,2019-05-08,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,form10-q1q19.htm,,2019,2019plus
1390777,Bank of New York Mellon Corp,financials,core,0001390777-19-000080,10-Q,2019-08-07,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,form10-q2q19.htm,,2019,2019plus
1390777,Bank of New York Mellon Corp,financials,core,0001390777-19-000104,10-Q,2019-11-07,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,form10-q3q19.htm,,2019,2019plus
1390777,Bank of New York Mellon Corp,financials,core,0001390777-20-000062,10-Q,2020-05-07,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,form10-q1q20.htm,,2020,2019plus
1390777,Bank of New York Mellon Corp,financials,core,0001390777-20-000072,10-Q,2020-08-06,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,form10-q2q20.htm,,2020,2019plus
1390777,Bank of New York Mellon Corp,financials,core,0001390777-20-000090,10-Q,2020-11-05,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,bk-20200930.htm,,2020,2019plus
1390777,Bank of New York Mellon Corp,financials,core,0001390777-21-000046,10-Q,2021-05-06,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,bk-20210331.htm,,2021,2019plus
1390777,Bank of New York Mellon Corp,financials,core,0001390777-21-000070,10-Q,2021-08-05,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,bk-20210630.htm,,2021,2019plus
1390777,Bank of New York Mellon Corp,financials,core,0001390777-21-000095,10-Q,2021-11-05,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,bk-20210930.htm,,2021,2019plus
1390777,Bank of New York Mellon Corp,financials,core,0001390777-22-000049,10-Q,2022-05-06,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,bk-20220331.htm,,2022,2019plus
1390777,Bank of New York Mellon Corp,financials,core,0001390777-22-000075,10-Q,2022-08-05,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,bk-20220630.htm,,2022,2019plus
1390777,Bank of New York Mellon Corp,financials,core,0001390777-22-000101,10-Q,2022-11-07,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,bk-20220930.htm,,2022,2019plus
1390777,Bank of New York Mellon Corp,financials,core,0001390777-23-000046,10-Q,2023-05-05,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,bk-20230331.htm,,2023,2019plus
1390777,Bank of New York Mellon Corp,financials,core,0001390777-23-000081,10-Q,2023-08-04,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,bk-20230630.htm,,2023,2019plus
1390777,Bank of New York Mellon Corp,financials,core,0001390777-23-000103,10-Q,2023-11-03,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,bk-20230930.htm,,2023,2019plus
1390777,Bank of New York Mellon Corp,financials,core,0001390777-24-000075,10-Q,2024-05-03,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,bk-20240331.htm,,2024,2019plus
1390777,Bank of New York Mellon Corp,financials,core,0001390777-24-000105,10-Q,2024-08-02,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,bk-20240630.htm,,2024,2019plus
1390777,Bank of New York Mellon Corp,financials,core,0001390777-24-000133,10-Q,2024-11-01,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,bk-20240930.htm,,2024,2019plus
1390777,Bank of New York Mellon Corp,financials,core,0001390777-25-000084,10-Q,2025-05-02,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,bk-20250331.htm,,2025,2019plus
1390777,Bank of New York Mellon Corp,financials,core,0001390777-25-000118,10-Q,2025-08-01,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,bk-20250630.htm,,2025,2019plus
1390777,Bank of New York Mellon Corp,financials,core,0001390777-25-000159,10-Q,2025-10-31,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,bk-20250930.htm,,2025,2019plus
1390777,Bank of New York Mellon Corp,financials,core,0001390777-26-000060,10-Q,2026-05-01,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,bk-20260331.htm,,2026,2019plus
1390777,Bank of New York Mellon Corp,financials,core,0001390777-26-000086,10-Q,2026-07-31,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,bk-20260630.htm,,2026,2019plus
1539838,"Diamondback Energy, Inc.",energy,core,0001539838-15-000037,10-Q,2015-08-10,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,a6301510-q.htm,,2015,pre2019
1099590,MERCADOLIBRE INC,financials,core,0001562762-16-000383,10-Q,2016-05-06,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,meli-20160331x10q.htm,,2016,pre2019
1099590,MERCADOLIBRE INC,financials,core,0001562762-16-000414,10-Q,2016-08-05,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,meli-20160630x10q.htm,,2016,pre2019
1099590,MERCADOLIBRE INC,financials,core,0001562762-16-000445,10-Q,2016-11-04,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,meli-20160930x10q.htm,,2016,pre2019
1099590,MERCADOLIBRE INC,financials,core,0001562762-17-000054,10-Q,2017-05-05,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,meli-20170331x10q.htm,,2017,pre2019
1099590,MERCADOLIBRE INC,financials,core,0001562762-17-000120,10-Q,2017-08-04,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,meli-20170630x10q.htm,,2017,pre2019
1099590,MERCADOLIBRE INC,financials,core,0001562762-17-000173,10-Q,2017-11-03,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,meli-20170930x10q.htm,,2017,pre2019
1099590,MERCADOLIBRE INC,financials,core,0001562762-18-000158,10-Q,2018-05-10,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,meli-20180331x10q.htm,,2018,pre2019
1099590,MERCADOLIBRE INC,financials,core,0001562762-18-000229,10-Q,2018-08-09,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,meli-20180630x10q.htm,,2018,pre2019
1099590,MERCADOLIBRE INC,financials,core,0001562762-18-000323,10-Q,2018-11-02,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,meli-20180930x10q.htm,,2018,pre2019
1099590,MERCADOLIBRE INC,financials,core,0001562762-19-000123,10-Q,2019-05-03,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,meli-20190331x10q.htm,,2019,2019plus
87347,SLB LIMITED/NV,energy,core,0001564590-16-021567,10-Q,2016-07-27,RISK_FACTORS,FAIL,anchor_span_below_min_chars,none,low,0,0.0,slb-10q_20160630.htm,,2016,pre2019
87347,SLB LIMITED/NV,energy,core,0001564590-16-026174,10-Q,2016-10-26,RISK_FACTORS,FAIL,anchor_span_below_min_chars,none,low,0,0.0,slb-10q_20160930.htm,,2016,pre2019
87347,SLB LIMITED/NV,energy,core,0001564590-17-007214,10-Q,2017-04-26,RISK_FACTORS,FAIL,anchor_span_below_min_chars,none,low,0,0.0,slb-10q_20170331.htm,,2017,pre2019
87347,SLB LIMITED/NV,energy,core,0001564590-17-014007,10-Q,2017-07-26,RISK_FACTORS,FAIL,anchor_span_below_min_chars,none,low,0,0.0,slb-10q_20170630.htm,,2017,pre2019
87347,SLB LIMITED/NV,energy,core,0001564590-17-019977,10-Q,2017-10-25,RISK_FACTORS,FAIL,anchor_span_below_min_chars,none,low,0,0.0,slb-10q_20170930.htm,,2017,pre2019
87347,SLB LIMITED/NV,energy,core,0001564590-18-008981,10-Q,2018-04-25,RISK_FACTORS,FAIL,anchor_span_below_min_chars,none,low,0,0.0,slb-10q_20180331.htm,,2018,pre2019
87347,SLB LIMITED/NV,energy,core,0001564590-18-017379,10-Q,2018-07-25,RISK_FACTORS,FAIL,anchor_span_below_min_chars,none,low,0,0.0,slb-10q_20180630.htm,,2018,pre2019
87347,SLB LIMITED/NV,energy,core,0001564590-18-024846,10-Q,2018-10-24,RISK_FACTORS,FAIL,anchor_span_below_min_chars,none,low,0,0.0,slb-10q_20180930.htm,,2018,pre2019
87347,SLB LIMITED/NV,energy,core,0001564590-19-012635,10-Q,2019-04-24,RISK_FACTORS,FAIL,anchor_span_below_min_chars,none,low,0,0.0,slb-10q_20190331.htm,,2019,2019plus
97476,TEXAS INSTRUMENTS INC,tech,core,0001564590-19-014051,10-Q,2019-04-30,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,txn-10q_20190331.htm,,2019,2019plus
87347,SLB LIMITED/NV,energy,core,0001564590-19-025739,10-Q,2019-07-24,RISK_FACTORS,FAIL,anchor_span_below_min_chars,none,low,0,0.0,slb-10q_20190630.htm,,2019,2019plus
87347,SLB LIMITED/NV,energy,core,0001564590-19-037505,10-Q,2019-10-23,RISK_FACTORS,FAIL,anchor_span_below_min_chars,none,low,0,0.0,slb-10q_20190930.htm,,2019,2019plus
21665,COLGATE PALMOLIVE CO,consumer,core,0001628280-15-005578,10-Q,2015-07-30,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,cl-6302015x10q.htm,,2015,pre2019
21665,COLGATE PALMOLIVE CO,consumer,core,0001628280-15-008062,10-Q,2015-10-30,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,cl-9302015x10q.htm,,2015,pre2019
21665,COLGATE PALMOLIVE CO,consumer,core,0001628280-16-014877,10-Q,2016-04-28,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,cl-3312016x10q.htm,,2016,pre2019
21665,COLGATE PALMOLIVE CO,consumer,core,0001628280-16-017856,10-Q,2016-07-28,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,cl-6302016x10q.htm,,2016,pre2019
895421,MORGAN STANLEY,financials,core,0001628280-19-009973,10-Q,2019-08-05,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,msq20630201910-q.htm,,2019,2019plus
895421,MORGAN STANLEY,financials,core,0001628280-19-013331,10-Q,2019-11-05,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,msq30930201910-q.htm,,2019,2019plus
6769,APACHE CORP,energy,core,0001673379-21-000027,10-Q,2021-11-05,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,apa-20210930.htm,,2021,2019plus
1682852,"Moderna, Inc.",healthcare,core,0001682852-19-000023,10-Q,2019-05-09,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,moderna10-q3312019.htm,,2019,2019plus
6769,APACHE CORP,energy,core,0001733037-21-000009,10-Q,2021-05-07,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,apa-20210331.htm,,2021,2019plus
6769,APACHE CORP,energy,core,0001784031-22-000016,10-Q,2022-05-05,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,apa-20220331.htm,,2022,2019plus
6769,APACHE CORP,energy,core,0001784031-22-000022,10-Q,2022-08-04,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,apa-20220630.htm,,2022,2019plus
6769,APACHE CORP,energy,core,0001784031-22-000029,10-Q,2022-11-03,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,apa-20220930.htm,,2022,2019plus
6769,APACHE CORP,energy,core,0001784031-23-000014,10-Q,2023-05-04,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,apa-20230331.htm,,2023,2019plus
6769,APACHE CORP,energy,core,0001784031-23-000020,10-Q,2023-08-03,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,apa-20230630.htm,,2023,2019plus
6769,APACHE CORP,energy,core,0001784031-23-000026,10-Q,2023-11-02,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,apa-20230930.htm,,2023,2019plus
6769,APACHE CORP,energy,core,0001784031-24-000009,10-Q,2024-05-02,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,apa-20240331.htm,,2024,2019plus
6769,APACHE CORP,energy,core,0001784031-24-000014,10-Q,2024-08-02,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,apa-20240630.htm,,2024,2019plus
6769,APACHE CORP,energy,core,0001871133-21-000008,10-Q,2021-08-05,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,apa-20210630.htm,,2021,2019plus
6769,APACHE CORP,energy,core,0002040266-24-000004,10-Q,2024-11-07,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,apa-20240930.htm,,2024,2019plus
37996,FORD MOTOR CO,consumer,core,0000037996-19-000005,8-K,2019-01-16,EX99_PRESS_RELEASE,FAIL,empty_after_extraction,none,low,0,0.0,exhibit991todeutschebank.htm,0 chars of extractable text,2019,2019plus
713676,"PNC FINANCIAL SERVICES GROUP, INC.",financials,core,0000713676-17-000017,8-K,2017-11-02,EX99_PRESS_RELEASE,FAIL,empty_after_extraction,none,low,0,0.0,baab20178k.htm,12 chars of extractable text,2017,pre2019
713676,"PNC FINANCIAL SERVICES GROUP, INC.",financials,core,0000713676-19-000020,8-K,2019-03-13,EX99_PRESS_RELEASE,FAIL,empty_after_extraction,none,low,0,0.0,rbcpresentation8k.htm,12 chars of extractable text,2019,2019plus
1739940,Cigna Group,healthcare,core,0000950159-22-000107,8-K,2022-05-06,EX99_PRESS_RELEASE,FAIL,empty_after_extraction,none,low,0,0.0,ex99-1.htm,12 chars of extractable text,2022,2019plus
1099219,METLIFE INC,financials,core,0001099219-23-000041,8-K,2023-02-07,EX99_PRESS_RELEASE,FAIL,empty_after_extraction,none,low,0,0.0,q42022totalaum1312022.htm,0 chars of extractable text,2023,2019plus
713676,"PNC FINANCIAL SERVICES GROUP, INC.",financials,core,0001193125-16-556144,8-K,2016-04-26,EX99_PRESS_RELEASE,FAIL,empty_after_extraction,none,low,0,0.0,d185935dex991.htm,12 chars of extractable text,2016,pre2019
713676,"PNC FINANCIAL SERVICES GROUP, INC.",financials,core,0001193125-16-709397,8-K,2016-09-14,EX99_PRESS_RELEASE,FAIL,empty_after_extraction,none,low,0,0.0,d255519dex991.htm,12 chars of extractable text,2016,pre2019
713676,"PNC FINANCIAL SERVICES GROUP, INC.",financials,core,0001193125-16-758662,8-K,2016-11-03,EX99_PRESS_RELEASE,FAIL,empty_after_extraction,none,low,0,0.0,d284249dex991.htm,12 chars of extractable text,2016,pre2019
713676,"PNC FINANCIAL SERVICES GROUP, INC.",financials,core,0001193125-17-073082,8-K,2017-03-07,EX99_PRESS_RELEASE,FAIL,empty_after_extraction,none,low,0,0.0,d354105dex991.htm,12 chars of extractable text,2017,pre2019
713676,"PNC FINANCIAL SERVICES GROUP, INC.",financials,core,0001193125-17-283876,8-K,2017-09-13,EX99_PRESS_RELEASE,FAIL,empty_after_extraction,none,low,0,0.0,d455318dex991.htm,12 chars of extractable text,2017,pre2019
1707925,LINDE PLC,materials_realestate,extension,0001654954-19-012971,8-K,2019-11-14,EX99_PRESS_RELEASE,FAIL,empty_after_extraction,none,low,0,0.0,lin_ex991.htm,12 chars of extractable text,2019,2019plus
1707925,LINDE PLC,materials_realestate,extension,0001654954-24-013519,8-K,2024-10-31,EX99_PRESS_RELEASE,FAIL,empty_after_extraction,none,low,0,0.0,linde_ex991.htm,12 chars of extractable text,2024,2019plus
